gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,fyr,costat
14908,31/12/2006,2006,INDL,C,D,STD,USD,12,I
14908,31/12/2007,2007,INDL,C,D,STD,USD,12,I
14908,31/12/2008,2008,INDL,C,D,STD,USD,12,I
14908,31/12/2009,2009,INDL,C,D,STD,USD,12,I
14908,31/12/2010,2010,INDL,C,D,STD,USD,12,I
14912,31/12/2006,2006,INDL,C,D,STD,USD,12,A
14912,31/12/2007,2007,INDL,C,D,STD,USD,12,A
14912,31/12/2008,2008,INDL,C,D,STD,USD,12,A
14912,31/12/2009,2009,INDL,C,D,STD,USD,12,A
14912,31/12/2010,2010,INDL,C,D,STD,USD,12,A
14912,31/12/2011,2011,INDL,C,D,STD,USD,12,A
14912,31/12/2012,2012,INDL,C,D,STD,USD,12,A
14912,31/12/2013,2013,INDL,C,D,STD,USD,12,A
14912,31/12/2014,2014,INDL,C,D,STD,USD,12,A
14912,31/12/2015,2015,INDL,C,D,STD,USD,12,A
14934,31/12/2006,2006,INDL,C,D,STD,USD,12,A
14934,31/12/2007,2007,INDL,C,D,STD,USD,12,A
14934,31/12/2008,2008,INDL,C,D,STD,USD,12,A
14934,31/12/2009,2009,INDL,C,D,STD,USD,12,A
14934,31/12/2010,2010,INDL,C,D,STD,USD,12,A
14934,31/12/2011,2011,INDL,C,D,STD,USD,12,A
14934,31/12/2012,2012,INDL,C,D,STD,USD,12,A
14934,31/12/2013,2013,INDL,C,D,STD,USD,12,A
14934,31/12/2014,2014,INDL,C,D,STD,USD,12,A
14934,31/12/2015,2015,INDL,C,D,STD,USD,12,A
14960,31/12/2006,2006,INDL,C,D,STD,USD,12,A
14960,31/12/2007,2007,INDL,C,D,STD,USD,12,A
14960,31/12/2008,2008,INDL,C,D,STD,USD,12,A
14960,31/12/2009,2009,INDL,C,D,STD,USD,12,A
14960,31/12/2010,2010,INDL,C,D,STD,USD,12,A
14960,31/12/2011,2011,INDL,C,D,STD,USD,12,A
14960,31/12/2012,2012,INDL,C,D,STD,USD,12,A
14960,31/12/2013,2013,INDL,C,D,STD,USD,12,A
14960,31/12/2014,2014,INDL,C,D,STD,USD,12,A
14960,31/12/2015,2015,INDL,C,D,STD,USD,12,A
15077,31/12/2006,2006,INDL,C,D,STD,USD,12,I
15077,31/12/2007,2007,INDL,C,D,STD,USD,12,I
15077,31/12/2008,2008,INDL,C,D,STD,USD,12,I
15077,31/12/2009,2009,INDL,C,D,STD,USD,12,I
15077,31/12/2010,2010,INDL,C,D,STD,USD,12,I
15077,31/12/2011,2011,INDL,C,D,STD,USD,12,I
15077,31/12/2012,2012,INDL,C,D,STD,USD,12,I
15092,31/12/2006,2006,INDL,C,D,STD,USD,12,A
15092,31/12/2007,2007,INDL,C,D,STD,USD,12,A
15092,31/12/2008,2008,INDL,C,D,STD,USD,12,A
15092,31/12/2009,2009,INDL,C,D,STD,USD,12,A
15092,31/12/2010,2010,INDL,C,D,STD,USD,12,A
15092,31/12/2011,2011,INDL,C,D,STD,USD,12,A
15092,31/12/2012,2012,INDL,C,D,STD,USD,12,A
15092,31/12/2013,2013,INDL,C,D,STD,USD,12,A
15092,31/12/2014,2014,INDL,C,D,STD,USD,12,A
15092,31/12/2015,2015,INDL,C,D,STD,USD,12,A
15093,31/12/2008,2008,INDL,C,D,STD,USD,12,I
15093,31/12/2009,2009,INDL,C,D,STD,USD,12,I
15093,31/12/2010,2010,INDL,C,D,STD,USD,12,I
15093,31/12/2011,2011,INDL,C,D,STD,USD,12,I
15093,31/12/2012,2012,INDL,C,D,STD,USD,12,I
15093,31/12/2013,2013,INDL,C,D,STD,USD,12,I
15093,31/12/2014,2014,INDL,C,D,STD,USD,12,I
15093,31/12/2015,2015,INDL,C,D,STD,USD,12,I
15106,31/12/2006,2006,INDL,C,D,STD,USD,12,I
15106,31/12/2007,2007,INDL,C,D,STD,USD,12,I
15106,31/12/2008,2008,INDL,C,D,STD,USD,12,I
15106,31/12/2009,2009,INDL,C,D,STD,USD,12,I
15106,31/12/2010,2010,INDL,C,D,STD,USD,12,I
15110,31/12/2006,2006,INDL,C,D,STD,USD,12,I
15117,31/12/2011,2011,INDL,C,D,STD,USD,12,I
15117,31/12/2012,2012,INDL,C,D,STD,USD,12,I
15117,31/12/2013,2013,INDL,C,D,STD,USD,12,I
15117,31/12/2014,2014,INDL,C,D,STD,USD,12,I
15117,31/12/2015,2015,INDL,C,D,STD,USD,12,I
15136,31/03/2007,2006,INDL,C,D,STD,USD,3,A
15136,31/03/2008,2007,INDL,C,D,STD,USD,3,A
15136,31/03/2009,2008,INDL,C,D,STD,USD,3,A
15136,31/03/2010,2009,INDL,C,D,STD,USD,3,A
15136,31/03/2011,2010,INDL,C,D,STD,USD,3,A
15136,31/03/2012,2011,INDL,C,D,STD,USD,3,A
15136,31/03/2013,2012,INDL,C,D,STD,USD,3,A
15136,31/03/2014,2013,INDL,C,D,STD,USD,3,A
15136,31/03/2015,2014,INDL,C,D,STD,USD,3,A
15136,31/03/2016,2015,INDL,C,D,STD,USD,3,A
15142,31/12/2006,2006,INDL,C,D,STD,USD,12,A
15142,31/12/2006,2006,FS,C,D,STD,USD,12,A
15142,31/12/2007,2007,FS,C,D,STD,USD,12,A
15142,31/12/2007,2007,INDL,C,D,STD,USD,12,A
15142,31/12/2008,2008,FS,C,D,STD,USD,12,A
15142,31/12/2008,2008,INDL,C,D,STD,USD,12,A
15142,31/12/2009,2009,FS,C,D,STD,USD,12,A
15142,31/12/2009,2009,INDL,C,D,STD,USD,12,A
15142,31/12/2010,2010,INDL,C,D,STD,USD,12,A
15142,31/12/2010,2010,FS,C,D,STD,USD,12,A
15142,31/12/2011,2011,FS,C,D,STD,USD,12,A
15142,31/12/2011,2011,INDL,C,D,STD,USD,12,A
15142,31/12/2012,2012,FS,C,D,STD,USD,12,A
15142,31/12/2012,2012,INDL,C,D,STD,USD,12,A
15142,31/12/2013,2013,FS,C,D,STD,USD,12,A
15142,31/12/2013,2013,INDL,C,D,STD,USD,12,A
15142,31/12/2014,2014,FS,C,D,STD,USD,12,A
15142,31/12/2014,2014,INDL,C,D,STD,USD,12,A
15142,31/12/2015,2015,INDL,C,D,STD,USD,12,A
15142,31/12/2015,2015,FS,C,D,STD,USD,12,A
15148,30/06/2008,2008,INDL,C,D,STD,USD,6,A
15148,30/06/2009,2009,INDL,C,D,STD,USD,6,A
15148,30/06/2010,2010,INDL,C,D,STD,USD,6,A
15148,31/12/2011,2011,INDL,C,D,STD,USD,12,A
15148,31/12/2012,2012,INDL,C,D,STD,USD,12,A
15148,31/12/2013,2013,INDL,C,D,STD,USD,12,A
15148,31/12/2014,2014,INDL,C,D,STD,USD,12,A
15171,31/12/2006,2006,INDL,C,D,STD,USD,12,A
15171,31/12/2007,2007,INDL,C,D,STD,USD,12,A
15171,31/12/2008,2008,INDL,C,D,STD,USD,12,A
15171,31/12/2009,2009,INDL,C,D,STD,USD,12,A
15171,31/12/2010,2010,INDL,C,D,STD,USD,12,A
15171,31/12/2011,2011,INDL,C,D,STD,USD,12,A
15171,31/12/2012,2012,INDL,C,D,STD,USD,12,A
15171,31/12/2013,2013,INDL,C,D,STD,USD,12,A
15171,31/12/2014,2014,INDL,C,D,STD,USD,12,A
15171,31/12/2015,2015,INDL,C,D,STD,USD,12,A
15208,31/12/2006,2006,INDL,C,D,STD,USD,12,A
15208,31/12/2006,2006,FS,C,D,STD,USD,12,A
15208,31/12/2007,2007,FS,C,D,STD,USD,12,A
15208,31/12/2007,2007,INDL,C,D,STD,USD,12,A
15208,31/12/2008,2008,FS,C,D,STD,USD,12,A
15208,31/12/2008,2008,INDL,C,D,STD,USD,12,A
15208,31/12/2009,2009,INDL,C,D,STD,USD,12,A
15208,31/12/2009,2009,FS,C,D,STD,USD,12,A
15208,31/12/2010,2010,FS,C,D,STD,USD,12,A
15208,31/12/2010,2010,INDL,C,D,STD,USD,12,A
15208,31/12/2011,2011,FS,C,D,STD,USD,12,A
15208,31/12/2011,2011,INDL,C,D,STD,USD,12,A
15208,31/12/2012,2012,FS,C,D,STD,USD,12,A
15208,31/12/2012,2012,INDL,C,D,STD,USD,12,A
15208,31/12/2013,2013,FS,C,D,STD,USD,12,A
15208,31/12/2013,2013,INDL,C,D,STD,USD,12,A
15208,31/12/2014,2014,FS,C,D,STD,USD,12,A
15208,31/12/2014,2014,INDL,C,D,STD,USD,12,A
15208,31/12/2015,2015,FS,C,D,STD,USD,12,A
15208,31/12/2015,2015,INDL,C,D,STD,USD,12,A
15235,31/12/2007,2007,INDL,C,D,STD,USD,12,I
15235,31/12/2008,2008,INDL,C,D,STD,USD,12,I
15235,31/12/2009,2009,INDL,C,D,STD,USD,12,I
15235,31/12/2010,2010,INDL,C,D,STD,USD,12,I
15235,31/12/2011,2011,INDL,C,D,STD,USD,12,I
15235,31/12/2012,2012,INDL,C,D,STD,USD,12,I
15235,31/12/2013,2013,INDL,C,D,STD,USD,12,I
15235,31/12/2014,2014,INDL,C,D,STD,USD,12,I
15235,31/12/2015,2015,INDL,C,D,STD,USD,12,I
15247,31/12/2006,2006,INDL,C,D,STD,USD,12,A
15247,31/12/2007,2007,INDL,C,D,STD,USD,12,A
15247,31/12/2008,2008,INDL,C,D,STD,USD,12,A
15247,31/12/2009,2009,INDL,C,D,STD,USD,12,A
15247,31/12/2010,2010,INDL,C,D,STD,USD,12,A
15247,31/12/2011,2011,INDL,C,D,STD,USD,12,A
15247,31/12/2012,2012,INDL,C,D,STD,USD,12,A
15247,31/12/2013,2013,INDL,C,D,STD,USD,12,A
15247,31/12/2014,2014,INDL,C,D,STD,USD,12,A
15247,31/12/2015,2015,INDL,C,D,STD,USD,12,A
15252,31/12/2006,2006,INDL,C,D,STD,USD,12,A
15252,31/12/2007,2007,INDL,C,D,STD,USD,12,A
15252,31/12/2008,2008,INDL,C,D,STD,USD,12,A
15252,31/12/2009,2009,INDL,C,D,STD,USD,12,A
15252,31/12/2010,2010,INDL,C,D,STD,USD,12,A
15252,31/12/2011,2011,INDL,C,D,STD,USD,12,A
15252,31/12/2012,2012,INDL,C,D,STD,USD,12,A
15252,31/12/2013,2013,INDL,C,D,STD,USD,12,A
15252,31/12/2014,2014,INDL,C,D,STD,USD,12,A
15252,31/12/2015,2015,INDL,C,D,STD,USD,12,A
15261,31/12/2006,2006,INDL,C,D,STD,USD,12,I
15261,31/12/2006,2006,FS,C,D,STD,USD,12,I
15261,31/12/2007,2007,FS,C,D,STD,USD,12,I
15261,31/12/2007,2007,INDL,C,D,STD,USD,12,I
15261,31/12/2008,2008,FS,C,D,STD,USD,12,I
15261,31/12/2008,2008,INDL,C,D,STD,USD,12,I
15261,31/12/2009,2009,INDL,C,D,STD,USD,12,I
15261,31/12/2009,2009,FS,C,D,STD,USD,12,I
15261,31/12/2010,2010,FS,C,D,STD,USD,12,I
15261,31/12/2010,2010,INDL,C,D,STD,USD,12,I
15261,31/12/2011,2011,FS,C,D,STD,USD,12,I
15261,31/12/2011,2011,INDL,C,D,STD,USD,12,I
15261,31/12/2012,2012,FS,C,D,STD,USD,12,I
15261,31/12/2012,2012,INDL,C,D,STD,USD,12,I
15261,31/12/2013,2013,FS,C,D,STD,USD,12,I
15261,31/12/2013,2013,INDL,C,D,STD,USD,12,I
15267,31/12/2006,2006,INDL,C,D,STD,USD,12,A
15267,31/12/2007,2007,INDL,C,D,STD,USD,12,A
15267,31/12/2008,2008,INDL,C,D,STD,USD,12,A
15267,31/12/2009,2009,INDL,C,D,STD,USD,12,A
15267,31/12/2010,2010,INDL,C,D,STD,USD,12,A
15267,31/12/2011,2011,INDL,C,D,STD,USD,12,A
15267,31/12/2012,2012,INDL,C,D,STD,USD,12,A
15267,31/12/2013,2013,INDL,C,D,STD,USD,12,A
15267,31/12/2014,2014,INDL,C,D,STD,USD,12,A
15267,31/12/2015,2015,INDL,C,D,STD,USD,12,A
15274,31/12/2006,2006,INDL,C,D,STD,USD,12,I
15274,31/12/2007,2007,INDL,C,D,STD,USD,12,I
15274,31/12/2008,2008,INDL,C,D,STD,USD,12,I
15274,31/12/2009,2009,INDL,C,D,STD,USD,12,I
15274,31/12/2010,2010,INDL,C,D,STD,USD,12,I
15274,31/12/2011,2011,INDL,C,D,STD,USD,12,I
15274,31/12/2012,2012,INDL,C,D,STD,USD,12,I
15274,31/12/2013,2013,INDL,C,D,STD,USD,12,I
15274,31/12/2014,2014,INDL,C,D,STD,USD,12,I
15289,31/12/2006,2006,INDL,C,D,STD,USD,12,I
15289,31/12/2007,2007,INDL,C,D,STD,USD,12,I
15289,31/12/2008,2008,INDL,C,D,STD,USD,12,I
15289,31/12/2009,2009,INDL,C,D,STD,USD,12,I
15289,31/12/2010,2010,INDL,C,D,STD,USD,12,I
15289,31/12/2011,2011,INDL,C,D,STD,USD,12,I
15289,31/12/2012,2012,INDL,C,D,STD,USD,12,I
15290,31/12/2006,2006,INDL,C,D,STD,USD,12,I
15305,31/12/2006,2006,INDL,C,D,STD,USD,12,A
15305,31/12/2007,2007,INDL,C,D,STD,USD,12,A
15305,31/12/2008,2008,INDL,C,D,STD,USD,12,A
15305,31/12/2009,2009,INDL,C,D,STD,USD,12,A
15305,31/12/2010,2010,INDL,C,D,STD,USD,12,A
15305,31/12/2011,2011,INDL,C,D,STD,USD,12,A
15305,31/12/2012,2012,INDL,C,D,STD,USD,12,A
15305,31/12/2013,2013,INDL,C,D,STD,USD,12,A
15305,31/12/2014,2014,INDL,C,D,STD,USD,12,A
15305,31/12/2015,2015,INDL,C,D,STD,USD,12,A
15337,28/02/2007,2006,INDL,C,D,STD,USD,2,A
15337,29/02/2008,2007,INDL,C,D,STD,USD,2,A
15337,28/02/2009,2008,INDL,C,D,STD,USD,2,A
15337,28/02/2010,2009,INDL,C,D,STD,USD,2,A
15337,28/02/2011,2010,INDL,C,D,STD,USD,2,A
15337,29/02/2012,2011,INDL,C,D,STD,USD,2,A
15337,28/02/2013,2012,INDL,C,D,STD,USD,2,A
15337,28/02/2014,2013,INDL,C,D,STD,USD,2,A
15337,28/02/2015,2014,INDL,C,D,STD,USD,2,A
15337,29/02/2016,2015,INDL,C,D,STD,USD,2,A
15363,31/12/2006,2006,INDL,C,D,STD,USD,12,A
15363,31/12/2006,2006,FS,C,D,STD,USD,12,A
15363,31/12/2007,2007,INDL,C,D,STD,USD,12,A
15363,31/12/2007,2007,FS,C,D,STD,USD,12,A
15363,31/12/2008,2008,FS,C,D,STD,USD,12,A
15363,31/12/2008,2008,INDL,C,D,STD,USD,12,A
15363,31/12/2009,2009,FS,C,D,STD,USD,12,A
15363,31/12/2009,2009,INDL,C,D,STD,USD,12,A
15363,31/12/2010,2010,FS,C,D,STD,USD,12,A
15363,31/12/2010,2010,INDL,C,D,STD,USD,12,A
15363,31/12/2011,2011,FS,C,D,STD,USD,12,A
15363,31/12/2011,2011,INDL,C,D,STD,USD,12,A
15363,31/12/2012,2012,FS,C,D,STD,USD,12,A
15363,31/12/2012,2012,INDL,C,D,STD,USD,12,A
15363,31/12/2013,2013,FS,C,D,STD,USD,12,A
15363,31/12/2013,2013,INDL,C,D,STD,USD,12,A
15363,31/12/2014,2014,FS,C,D,STD,USD,12,A
15363,31/12/2014,2014,INDL,C,D,STD,USD,12,A
15363,31/12/2015,2015,INDL,C,D,STD,USD,12,A
15363,31/12/2015,2015,FS,C,D,STD,USD,12,A
15396,31/12/2010,2010,INDL,C,D,STD,USD,12,I
15396,31/12/2011,2011,INDL,C,D,STD,USD,12,I
15396,31/12/2012,2012,INDL,C,D,STD,USD,12,I
15396,31/12/2013,2013,INDL,C,D,STD,USD,12,I
15396,31/12/2014,2014,INDL,C,D,STD,USD,12,I
15396,31/12/2015,2015,INDL,C,D,STD,USD,12,I
15417,31/12/2006,2006,INDL,C,D,STD,USD,12,A
15417,31/12/2007,2007,INDL,C,D,STD,USD,12,A
15417,31/12/2008,2008,INDL,C,D,STD,USD,12,A
15417,31/12/2009,2009,INDL,C,D,STD,USD,12,A
15417,31/12/2010,2010,INDL,C,D,STD,USD,12,A
15417,31/12/2011,2011,INDL,C,D,STD,USD,12,A
15417,31/12/2012,2012,INDL,C,D,STD,USD,12,A
15417,31/12/2013,2013,INDL,C,D,STD,USD,12,A
15417,31/12/2014,2014,INDL,C,D,STD,USD,12,A
15417,31/12/2015,2015,INDL,C,D,STD,USD,12,A
15448,31/12/2006,2006,INDL,C,D,STD,USD,12,A
15448,31/12/2007,2007,INDL,C,D,STD,USD,12,A
15448,31/12/2008,2008,INDL,C,D,STD,USD,12,A
15448,31/12/2009,2009,INDL,C,D,STD,USD,12,A
15448,31/12/2010,2010,INDL,C,D,STD,USD,12,A
15448,31/12/2011,2011,INDL,C,D,STD,USD,12,A
15448,31/12/2012,2012,INDL,C,D,STD,USD,12,A
15448,31/12/2013,2013,INDL,C,D,STD,USD,12,A
15448,31/12/2014,2014,INDL,C,D,STD,USD,12,A
15448,31/12/2015,2015,INDL,C,D,STD,USD,12,A
15521,31/01/2007,2006,INDL,C,D,STD,USD,1,I
15521,31/01/2008,2007,INDL,C,D,STD,USD,1,I
15521,31/01/2009,2008,INDL,C,D,STD,USD,1,I
15521,31/01/2010,2009,INDL,C,D,STD,USD,1,I
15521,31/01/2011,2010,INDL,C,D,STD,USD,1,I
15521,31/01/2012,2011,INDL,C,D,STD,USD,1,I
15521,31/01/2013,2012,INDL,C,D,STD,USD,1,I
15521,31/01/2014,2013,INDL,C,D,STD,USD,1,I
15521,31/01/2015,2014,INDL,C,D,STD,USD,1,I
15521,31/01/2016,2015,INDL,C,D,STD,USD,1,I
15708,31/12/2006,2006,INDL,C,D,STD,USD,12,I
15708,31/12/2007,2007,INDL,C,D,STD,USD,12,I
15708,31/12/2008,2008,INDL,C,D,STD,USD,12,I
15708,31/12/2009,2009,INDL,C,D,STD,USD,12,I
15708,31/12/2010,2010,INDL,C,D,STD,USD,12,I
15708,31/12/2011,2011,INDL,C,D,STD,USD,12,I
15708,31/12/2012,2012,INDL,C,D,STD,USD,12,I
15708,31/12/2013,2013,INDL,C,D,STD,USD,12,I
15708,31/12/2014,2014,INDL,C,D,STD,USD,12,I
15709,31/12/2006,2006,INDL,C,D,STD,USD,12,I
15709,31/12/2007,2007,INDL,C,D,STD,USD,12,I
15709,31/12/2008,2008,INDL,C,D,STD,USD,12,I
15709,31/12/2009,2009,INDL,C,D,STD,USD,12,I
15709,31/12/2010,2010,INDL,C,D,STD,USD,12,I
15709,31/12/2011,2011,INDL,C,D,STD,USD,12,I
15709,31/12/2012,2012,INDL,C,D,STD,USD,12,I
15709,31/12/2013,2013,INDL,C,D,STD,USD,12,I
15709,31/12/2014,2014,INDL,C,D,STD,USD,12,I
15709,31/12/2015,2015,INDL,C,D,STD,USD,12,I
15855,31/03/2007,2006,INDL,C,D,STD,USD,3,A
15855,31/03/2008,2007,INDL,C,D,STD,USD,3,A
15855,31/03/2009,2008,INDL,C,D,STD,USD,3,A
15855,31/03/2010,2009,INDL,C,D,STD,USD,3,A
15855,31/03/2011,2010,INDL,C,D,STD,USD,3,A
15855,31/03/2012,2011,INDL,C,D,STD,USD,3,A
15855,31/03/2013,2012,INDL,C,D,STD,USD,3,A
15855,31/03/2014,2013,INDL,C,D,STD,USD,3,A
15855,31/03/2015,2014,INDL,C,D,STD,USD,3,A
15855,31/03/2016,2015,INDL,C,D,STD,USD,3,A
16009,31/01/2013,2012,INDL,C,D,STD,USD,1,A
16009,31/01/2014,2013,INDL,C,D,STD,USD,1,A
16009,31/01/2015,2014,INDL,C,D,STD,USD,1,A
16009,31/01/2016,2015,INDL,C,D,STD,USD,1,A
16051,31/12/2010,2010,INDL,C,D,STD,USD,12,A
16051,31/12/2011,2011,INDL,C,D,STD,USD,12,A
16051,31/12/2012,2012,INDL,C,D,STD,USD,12,A
16051,31/12/2013,2013,INDL,C,D,STD,USD,12,A
16051,31/12/2014,2014,INDL,C,D,STD,USD,12,A
16051,31/12/2015,2015,INDL,C,D,STD,USD,12,A
16101,31/12/2010,2010,INDL,C,D,STD,USD,12,A
16101,31/12/2011,2011,INDL,C,D,STD,USD,12,A
16101,31/12/2012,2012,INDL,C,D,STD,USD,12,A
16101,31/12/2013,2013,INDL,C,D,STD,USD,12,A
16101,31/12/2014,2014,INDL,C,D,STD,USD,12,A
16101,31/12/2015,2015,INDL,C,D,STD,USD,12,A
16116,31/12/2010,2010,INDL,C,D,STD,USD,12,A
16116,31/12/2011,2011,INDL,C,D,STD,USD,12,A
16116,31/12/2012,2012,INDL,C,D,STD,USD,12,A
16116,31/12/2013,2013,INDL,C,D,STD,USD,12,A
16116,31/12/2014,2014,INDL,C,D,STD,USD,12,A
16116,31/12/2015,2015,INDL,C,D,STD,USD,12,A
16243,31/12/2006,2006,INDL,C,D,STD,USD,12,I
16243,31/12/2006,2006,FS,C,D,STD,USD,12,I
16243,31/12/2007,2007,FS,C,D,STD,USD,12,I
16243,31/12/2007,2007,INDL,C,D,STD,USD,12,I
16245,31/12/2006,2006,INDL,C,D,STD,USD,12,A
16245,31/12/2006,2006,FS,C,D,STD,USD,12,A
16245,31/12/2007,2007,FS,C,D,STD,USD,12,A
16245,31/12/2007,2007,INDL,C,D,STD,USD,12,A
16245,31/12/2008,2008,FS,C,D,STD,USD,12,A
16245,31/12/2008,2008,INDL,C,D,STD,USD,12,A
16245,31/12/2009,2009,FS,C,D,STD,USD,12,A
16245,31/12/2009,2009,INDL,C,D,STD,USD,12,A
16245,31/12/2010,2010,FS,C,D,STD,USD,12,A
16245,31/12/2010,2010,INDL,C,D,STD,USD,12,A
16245,31/12/2011,2011,FS,C,D,STD,USD,12,A
16245,31/12/2011,2011,INDL,C,D,STD,USD,12,A
16245,31/12/2012,2012,FS,C,D,STD,USD,12,A
16245,31/12/2012,2012,INDL,C,D,STD,USD,12,A
16245,31/12/2013,2013,FS,C,D,STD,USD,12,A
16245,31/12/2013,2013,INDL,C,D,STD,USD,12,A
16245,31/12/2014,2014,FS,C,D,STD,USD,12,A
16245,31/12/2014,2014,INDL,C,D,STD,USD,12,A
16245,31/12/2015,2015,INDL,C,D,STD,USD,12,A
16245,31/12/2015,2015,FS,C,D,STD,USD,12,A
16401,31/03/2007,2006,INDL,C,D,STD,USD,3,A
16401,31/03/2008,2007,INDL,C,D,STD,USD,3,A
16401,31/03/2009,2008,INDL,C,D,STD,USD,3,A
16401,31/03/2010,2009,INDL,C,D,STD,USD,3,A
16401,31/03/2011,2010,INDL,C,D,STD,USD,3,A
16401,31/03/2012,2011,INDL,C,D,STD,USD,3,A
16401,31/03/2013,2012,INDL,C,D,STD,USD,3,A
16401,31/03/2014,2013,INDL,C,D,STD,USD,3,A
16401,31/03/2015,2014,INDL,C,D,STD,USD,3,A
16401,31/03/2016,2015,INDL,C,D,STD,USD,3,A
16456,31/12/2006,2006,INDL,C,D,STD,USD,12,A
16456,31/12/2007,2007,INDL,C,D,STD,USD,12,A
16456,31/12/2008,2008,INDL,C,D,STD,USD,12,A
16456,31/12/2009,2009,INDL,C,D,STD,USD,12,A
16456,31/12/2010,2010,INDL,C,D,STD,USD,12,A
16456,31/12/2011,2011,INDL,C,D,STD,USD,12,A
16456,31/12/2012,2012,INDL,C,D,STD,USD,12,A
16456,31/12/2013,2013,INDL,C,D,STD,USD,12,A
16456,31/12/2014,2014,INDL,C,D,STD,USD,12,A
16456,31/12/2015,2015,INDL,C,D,STD,USD,12,A
16476,30/11/2006,2006,INDL,C,D,STD,USD,11,A
16476,30/11/2007,2007,INDL,C,D,STD,USD,11,A
16476,30/11/2008,2008,INDL,C,D,STD,USD,11,A
16476,30/11/2009,2009,INDL,C,D,STD,USD,11,A
16476,30/11/2010,2010,INDL,C,D,STD,USD,11,A
16476,30/11/2011,2011,INDL,C,D,STD,USD,11,A
16476,30/11/2012,2012,INDL,C,D,STD,USD,11,A
16476,30/11/2013,2013,INDL,C,D,STD,USD,11,A
16476,30/11/2014,2014,INDL,C,D,STD,USD,11,A
16476,30/11/2015,2015,INDL,C,D,STD,USD,11,A
16477,31/12/2006,2006,INDL,C,D,STD,USD,12,A
16477,31/12/2007,2007,INDL,C,D,STD,USD,12,A
16477,31/12/2008,2008,INDL,C,D,STD,USD,12,A
16477,31/12/2009,2009,INDL,C,D,STD,USD,12,A
16477,31/12/2010,2010,INDL,C,D,STD,USD,12,A
16477,31/12/2011,2011,INDL,C,D,STD,USD,12,A
16477,31/12/2012,2012,INDL,C,D,STD,USD,12,A
16477,31/12/2013,2013,INDL,C,D,STD,USD,12,A
16477,31/12/2014,2014,INDL,C,D,STD,USD,12,A
16477,31/12/2015,2015,INDL,C,D,STD,USD,12,A
16478,31/12/2006,2006,INDL,C,D,STD,USD,12,A
16478,31/12/2007,2007,INDL,C,D,STD,USD,12,A
16478,31/12/2008,2008,INDL,C,D,STD,USD,12,A
16478,31/12/2009,2009,INDL,C,D,STD,USD,12,A
16478,31/12/2010,2010,INDL,C,D,STD,USD,12,A
16478,31/12/2011,2011,INDL,C,D,STD,USD,12,A
16478,31/12/2012,2012,INDL,C,D,STD,USD,12,A
16478,31/12/2013,2013,INDL,C,D,STD,USD,12,A
16478,31/12/2014,2014,INDL,C,D,STD,USD,12,A
16478,31/12/2015,2015,INDL,C,D,STD,USD,12,A
16486,31/12/2010,2010,INDL,C,D,STD,USD,12,A
16486,31/12/2011,2011,INDL,C,D,STD,USD,12,A
16486,31/12/2012,2012,INDL,C,D,STD,USD,12,A
16486,31/12/2013,2013,INDL,C,D,STD,USD,12,A
16486,31/12/2014,2014,INDL,C,D,STD,USD,12,A
16486,31/12/2015,2015,INDL,C,D,STD,USD,12,A
16597,31/12/2006,2006,INDL,C,D,STD,USD,12,A
16597,31/12/2007,2007,INDL,C,D,STD,USD,12,A
16597,31/12/2008,2008,INDL,C,D,STD,USD,12,A
16597,31/12/2009,2009,INDL,C,D,STD,USD,12,A
16597,31/12/2010,2010,INDL,C,D,STD,USD,12,A
16597,31/12/2011,2011,INDL,C,D,STD,USD,12,A
16597,31/12/2012,2012,INDL,C,D,STD,USD,12,A
16597,31/12/2013,2013,INDL,C,D,STD,USD,12,A
16597,31/12/2014,2014,INDL,C,D,STD,USD,12,A
16597,31/12/2015,2015,INDL,C,D,STD,USD,12,A
16648,31/12/2012,2012,INDL,C,D,STD,USD,12,A
16648,31/12/2013,2013,INDL,C,D,STD,USD,12,A
16648,31/12/2014,2014,INDL,C,D,STD,USD,12,A
16648,31/12/2015,2015,INDL,C,D,STD,USD,12,A
16653,31/12/2011,2011,INDL,C,D,STD,USD,12,A
16653,31/12/2012,2012,INDL,C,D,STD,USD,12,A
16653,31/12/2013,2013,INDL,C,D,STD,USD,12,A
16653,31/12/2014,2014,INDL,C,D,STD,USD,12,A
16653,31/12/2015,2015,INDL,C,D,STD,USD,12,A
16738,31/12/2011,2011,INDL,C,D,STD,USD,12,A
16738,31/12/2012,2012,INDL,C,D,STD,USD,12,A
16738,31/12/2013,2013,INDL,C,D,STD,USD,12,A
16738,31/12/2014,2014,INDL,C,D,STD,USD,12,A
16738,31/12/2015,2015,INDL,C,D,STD,USD,12,A
16769,31/12/2006,2006,INDL,C,D,STD,USD,12,I
16769,31/12/2006,2006,FS,C,D,STD,USD,12,I
16784,31/12/2006,2006,INDL,C,D,STD,USD,12,I
16784,31/12/2006,2006,FS,C,D,STD,USD,12,I
16784,31/12/2007,2007,FS,C,D,STD,USD,12,I
16784,31/12/2007,2007,INDL,C,D,STD,USD,12,I
16821,31/12/2006,2006,INDL,C,D,STD,USD,12,A
16821,31/12/2006,2006,FS,C,D,STD,USD,12,A
16821,31/12/2007,2007,INDL,C,D,STD,USD,12,A
16821,31/12/2007,2007,FS,C,D,STD,USD,12,A
16821,31/12/2008,2008,FS,C,D,STD,USD,12,A
