,gvkey,debt_at,debt_ebitda,debt_assets,cash_debt,year
131450,145046,0.18,1.827,0.532,0.054000000000000006,2011
131462,145046,0.205,2.291,0.561,0.11699999999999999,2012
131474,145046,0.25,2.935,0.591,0.078,2013
131486,145046,0.243,3.161,0.602,0.08800000000000001,2014
131498,145046,0.251,2.7680000000000002,0.627,0.08900000000000001,2015
131510,145049,0.32,2.526,0.602,0.153,2006
131522,145049,0.21600000000000003,1.288,0.544,0.215,2007
131534,145049,0.14300000000000002,0.741,0.484,0.263,2008
131546,145049,0.11,0.609,0.451,0.248,2009
131558,145049,0.083,0.493,0.433,0.289,2010
131570,145049,0.044000000000000004,0.266,0.40700000000000003,0.273,2011
131582,145049,0.0,0.0,0.387,0.34600000000000003,2012
131594,145049,0.003,0.016,0.446,0.342,2013
131606,145049,0.04,0.217,0.466,0.415,2014
131618,145049,0.068,0.355,0.523,0.221,2015
131630,145186,0.355,4.959,0.7090000000000001,-0.004,2006
131642,145186,0.5539999999999999,-8.344,0.726,-0.174,2007
131651,145186,0.631,-3.216,0.82,0.081,2008
131655,145186,0.381,9.347999999999999,0.508,0.12300000000000001,2013
131667,145186,0.302,7.441,0.433,-0.08199999999999999,2014
131679,145186,0.36200000000000004,7.39,0.461,-0.28600000000000003,2015
131691,145308,0.856,1.94,1.0959999999999999,0.324,2006
131703,145308,1.49,3.455,1.745,0.248,2007
131715,145308,1.493,3.4760000000000004,1.829,0.161,2008
131727,145308,1.4280000000000002,3.61,1.7519999999999998,0.121,2009
131739,145308,1.295,3.36,1.6480000000000001,0.146,2010
131751,145308,1.099,2.169,1.531,0.158,2011
131763,145308,1.6440000000000001,3.575,2.231,0.262,2012
131775,145308,1.828,4.505,2.21,0.121,2013
131787,145308,1.5919999999999999,5.945,1.9509999999999998,0.11199999999999999,2014
131799,145308,1.594,8.877,1.9569999999999999,0.08,2015
131811,145367,0.002,0.012,0.42700000000000005,0.25,2006
131823,145367,0.168,1.324,0.531,0.408,2007
131835,145367,0.175,1.245,0.5760000000000001,0.299,2008
131847,145367,0.134,1.112,0.54,0.067,2009
131859,145367,0.115,0.568,0.496,0.145,2010
131871,145367,0.111,0.607,0.488,0.36,2011
131882,145367,0.19699999999999998,1.959,0.544,0.13699999999999998,2012
131894,145552,0.18600000000000003,1.785,0.5379999999999999,0.23399999999999999,2006
131906,145552,0.195,1.848,0.626,0.34299999999999997,2007
131918,145552,0.185,1.608,0.628,0.287,2008
131930,145552,0.18,1.5930000000000002,0.642,0.23399999999999999,2009
131942,145552,0.152,1.314,0.5760000000000001,0.22899999999999998,2010
131954,145552,0.166,1.355,0.574,0.147,2011
131966,145552,0.157,3.7510000000000003,0.603,0.209,2012
131978,145552,0.182,1.9769999999999999,0.64,0.156,2013
131990,145552,0.184,1.902,0.659,0.16699999999999998,2014
132002,145552,0.165,1.3969999999999998,0.695,0.31,2015
132014,145701,0.009000000000000001,0.898,0.943,0.02,2006
132026,145701,0.011000000000000001,1.057,0.9470000000000001,0.017,2007
132038,145701,0.011000000000000001,2.609,0.956,0.02,2008
132050,145701,0.013999999999999999,2.864,0.9640000000000001,0.018000000000000002,2009
132062,145701,0.012,1.7690000000000001,0.9359999999999999,0.017,2010
132074,145701,0.011000000000000001,1.5230000000000001,0.93,0.021,2011
132086,145701,0.012,1.859,0.9359999999999999,0.02,2012
132098,145701,0.015,2.198,0.9490000000000001,0.02,2013
132110,145701,0.013000000000000001,1.632,0.951,0.011000000000000001,2014
132122,145701,0.013999999999999999,1.804,0.9540000000000001,0.015,2015
132134,145911,0.396,2.594,0.502,0.599,2006
132145,145911,0.47200000000000003,3.609,0.5670000000000001,0.10300000000000001,2007
132157,145977,0.231,1.11,0.638,0.2,2006
132169,145977,0.205,1.006,0.601,0.20199999999999999,2007
132181,145977,0.22699999999999998,1.145,0.6509999999999999,0.23,2008
132193,145977,0.138,0.7120000000000001,0.605,0.253,2009
132205,145977,0.095,0.428,0.6459999999999999,0.391,2010
132217,145977,0.136,0.596,0.7559999999999999,0.28800000000000003,2011
132229,145977,0.13699999999999998,0.659,0.7509999999999999,0.295,2012
132241,145977,0.126,0.6729999999999999,0.722,0.201,2013
132253,145977,0.22899999999999998,1.4869999999999999,0.765,0.135,2014
132265,145977,0.185,1.188,0.727,0.11900000000000001,2015
132277,145979,0.542,3.158,0.833,0.08800000000000001,2006
132289,145979,0.55,4.041,0.773,0.156,2007
132301,145979,0.5489999999999999,7.4910000000000005,0.792,0.099,2008
132312,145979,0.35600000000000004,5.084,0.6679999999999999,-0.018000000000000002,2011
132324,145979,0.37200000000000005,4.534,0.711,-0.003,2012
132336,145979,0.508,8.923,0.93,0.046,2013
132348,145979,0.5379999999999999,4.863,0.899,-0.009000000000000001,2014
132360,145979,0.5379999999999999,4.218,0.927,0.057,2015
132372,146017,0.258,1.5630000000000002,0.625,0.17300000000000001,2006
132384,146017,0.23,1.248,0.583,0.256,2007
132396,146017,0.258,1.177,0.591,0.271,2008
132408,146017,0.179,1.075,0.479,0.149,2009
132420,146017,0.235,1.7519999999999998,0.5379999999999999,0.198,2010
132432,146017,0.221,1.545,0.526,0.192,2011
132444,146017,0.204,1.331,0.52,0.191,2012
132456,146017,0.18600000000000003,1.229,0.478,0.145,2013
132468,146017,0.163,1.051,0.46299999999999997,0.23199999999999998,2014
132480,146017,0.145,0.805,0.44,0.27,2015
132492,146137,0.424,-4.8839999999999995,0.764,0.191,2006
132504,146137,0.371,2.963,0.691,-0.026000000000000002,2007
132516,146137,0.325,1.6580000000000001,0.779,0.233,2008
132528,146137,0.3,-4.974,0.645,0.26899999999999996,2009
132540,146137,0.444,11.799000000000001,0.7909999999999999,0.133,2010
132552,146137,0.418,-43.387,0.684,0.031,2011
132564,146137,0.624,-371.84,0.8590000000000001,-0.054000000000000006,2012
132576,146137,0.625,5.013999999999999,0.917,0.03,2013
132587,146137,0.731,4.795,1.032,0.039,2014
132599,146156,0.27,4.376,0.43,0.068,2006
132611,146156,0.34299999999999997,10.14,0.546,0.092,2007
132623,146156,0.268,4.633,0.46,0.039,2008
132635,146156,0.28,3.807,0.473,0.055,2009
132647,146156,0.313,4.235,0.493,0.084,2010
132659,146156,0.41100000000000003,5.627999999999999,0.605,0.073,2011
132671,146156,0.511,5.858,0.675,0.061,2012
132683,146156,0.536,11.38,0.705,0.065,2013
132695,146156,0.5479999999999999,9.161,0.7090000000000001,0.049,2014
132707,146156,0.54,6.688,0.6829999999999999,0.049,2015
132719,146171,0.053,0.457,0.29100000000000004,0.34700000000000003,2006
132731,146171,0.077,0.484,0.315,0.547,2007
132743,146171,0.121,0.691,0.36700000000000005,0.16399999999999998,2008
132755,146171,0.038,0.209,0.299,0.373,2009
132767,146171,0.09300000000000001,0.5529999999999999,0.359,0.467,2010
132779,146171,0.11699999999999999,0.741,0.402,0.275,2011
132791,146171,0.11199999999999999,0.768,0.373,0.33,2012
132803,146171,0.109,1.138,0.35600000000000004,0.187,2013
132815,146171,0.07,0.8370000000000001,0.295,0.319,2014
132827,146171,0.01,0.134,0.225,0.382,2015
132832,146617,0.237,1.127,0.518,0.254,2006
132844,147175,0.562,1.501,1.022,0.237,2006
132856,147175,0.43,0.975,0.882,0.262,2007
132868,147175,0.0,0.0,0.6970000000000001,0.413,2008
132880,147175,0.141,0.23600000000000002,0.78,0.58,2009
132892,147175,0.41700000000000004,0.733,1.003,0.41700000000000004,2010
132904,147175,0.63,1.078,1.214,0.31,2011
132916,147175,0.883,1.413,1.511,0.262,2012
132928,147175,0.951,1.57,1.5319999999999998,0.226,2013
132940,147175,1.046,1.694,1.632,0.213,2014
132945,147175,1.03,1.608,1.629,0.23399999999999999,2015
132957,147204,0.28,28.031,0.365,-0.07,2006
132969,147204,0.478,5.904,0.5479999999999999,0.044000000000000004,2007
132981,147204,0.6859999999999999,7.037000000000001,0.7490000000000001,0.154,2008
132993,147204,0.51,3.54,0.603,0.24100000000000002,2009
133005,147204,0.493,2.617,0.598,0.271,2010
133017,147204,0.628,3.653,0.7020000000000001,0.319,2011
133029,147204,0.649,4.099,0.727,0.175,2012
133041,147204,0.6729999999999999,3.9819999999999998,0.754,0.179,2013
133053,147204,0.716,4.879,0.804,0.146,2014
133065,147204,0.831,5.2379999999999995,0.943,0.10800000000000001,2015
133077,147242,0.002,-0.08,0.64,0.149,2006
133080,147242,0.002,0.048,0.667,0.023,2007
133084,147242,0.447,6.645,0.79,0.09,2010
133096,147242,0.42200000000000004,4.486000000000001,0.722,0.07,2011
133108,147242,0.397,3.758,0.695,0.099,2012
133120,147242,0.379,3.54,0.67,0.11800000000000001,2013
133132,147242,0.359,4.3260000000000005,0.613,0.156,2014
133144,147242,0.312,3.444,0.561,0.14400000000000002,2015
133156,147305,0.586,79.993,0.782,0.057,2006
133168,147305,0.5670000000000001,9.395,0.8109999999999999,0.07,2007
133180,147305,0.521,11.681,0.792,0.078,2008
133192,147305,0.521,7.1,0.779,-0.004,2009
133204,147305,0.48,5.647,0.7609999999999999,0.09699999999999999,2010
133216,147305,0.449,6.138,0.753,0.106,2011
133228,147305,0.42,4.79,0.7440000000000001,0.11599999999999999,2012
133240,147305,0.389,4.686,0.7340000000000001,0.135,2013
133252,147305,0.32799999999999996,3.424,0.705,0.145,2014
133264,147305,0.255,1.5490000000000002,0.6659999999999999,0.172,2015
133270,147391,0.48,13.437999999999999,0.636,0.032,2006
133296,147391,0.861,5.444,1.0759999999999998,0.062,2008
133307,147391,0.867,4.423,1.072,0.08900000000000001,2009
133319,147579,0.0,0.0,0.331,1.177,2006
133331,147579,0.0,0.0,0.302,1.274,2007
133343,147579,0.032,0.14800000000000002,0.39,1.349,2008
133355,147579,0.066,0.185,0.46399999999999997,1.0490000000000002,2009
133367,147579,0.34,0.816,0.7440000000000001,0.6759999999999999,2010
133379,147579,0.168,0.544,0.77,0.39899999999999997,2011
133391,147579,0.11800000000000001,2.787,0.804,0.131,2012
133403,147579,0.094,1.9469999999999998,0.782,0.006999999999999999,2013
133415,147579,0.086,1.123,0.75,0.024,2014
133427,147579,0.10400000000000001,2.498,0.778,0.003,2015
133439,147638,0.8059999999999999,3.682,0.995,0.154,2006
133451,147638,0.731,3.654,1.031,0.122,2007
133463,147638,0.769,4.223,1.071,0.29100000000000004,2008
133475,147638,0.7759999999999999,3.967,1.095,0.095,2009
133487,147638,0.7759999999999999,4.15,1.101,0.142,2010
133499,147638,0.862,4.476,1.225,0.087,2011
133511,147638,0.878,4.163,1.2429999999999999,0.121,2012
133523,147638,0.905,3.8289999999999997,1.2819999999999998,0.11900000000000001,2013
133535,147638,0.889,4.9,1.2770000000000001,0.10099999999999999,2014
133547,147638,0.94,4.361000000000001,1.359,0.102,2015
133559,147644,0.0,0.0,0.20600000000000002,1.02,2006
133570,147644,0.336,2.3680000000000003,0.619,0.654,2007
133576,147988,0.019,0.254,0.478,0.115,2007
133588,147988,0.111,1.4269999999999998,0.59,0.073,2008
133600,147988,0.045,0.49200000000000005,0.537,0.107,2009
133612,147988,0.17800000000000002,2.295,0.5920000000000001,0.051,2010
133624,147988,0.201,2.292,0.586,0.039,2011
133636,147988,0.18899999999999997,2.428,0.607,0.126,2012
133648,147988,0.207,2.639,0.634,0.114,2013
133660,147988,0.16399999999999998,2.417,0.629,0.094,2014
133672,147988,0.32899999999999996,4.591,0.741,0.07400000000000001,2015
133684,148217,0.6729999999999999,5.018,0.73,0.109,2006
133696,148217,0.6829999999999999,1.921,0.757,0.138,2007
133708,148217,0.6940000000000001,4.168,0.9229999999999999,0.052000000000000005,2008
133719,148217,0.769,7.6739999999999995,1.008,0.017,2009
133729,148217,0.305,3.7910000000000004,0.9490000000000001,0.054000000000000006,2011
133741,148217,0.524,5.043,1.087,0.042,2012
133753,148217,0.5660000000000001,5.612,1.226,0.094,2013
133765,148217,0.596,6.016,1.228,0.09,2014
133777,148217,0.6509999999999999,3.07,1.095,0.059000000000000004,2015
133786,148221,1.064,5.242999999999999,1.281,0.113,2010
133794,148221,0.983,5.393,1.185,0.069,2011
133805,148223,0.359,3.784,0.7070000000000001,0.085,2007
133817,148223,0.33,3.7230000000000003,0.6409999999999999,-0.016,2008
133829,148223,0.326,2.773,0.647,0.034,2009
133841,148223,0.27,1.899,0.61,0.128,2010
133853,148223,0.321,2.695,0.623,0.29600000000000004,2011
133865,148223,0.325,4.7219999999999995,0.629,0.05,2012
133877,148223,0.342,3.7310000000000003,0.682,-0.003,2013
133889,148223,0.34700000000000003,3.764,0.711,0.12300000000000001,2014
133901,148223,0.39399999999999996,4.465,0.7190000000000001,0.077,2015
133909,148281,0.196,1.074,0.534,0.366,2006
133921,148281,0.22699999999999998,0.976,0.517,0.201,2007
133933,148281,0.257,0.895,0.597,0.317,2008
133945,148281,0.37799999999999995,-1.474,0.6970000000000001,0.379,2009
133956,148281,0.43799999999999994,2.987,0.691,0.29100000000000004,2010
133968,148313,0.7290000000000001,4.363,1.01,0.02,2006
133980,148313,0.655,5.382000000000001,0.909,0.071,2007
133992,148313,0.725,8.717,0.9440000000000001,0.03,2008
134004,148313,0.8809999999999999,6.767,1.15,0.042,2009
134016,148313,1.133,5.312,1.475,0.095,2010
134028,148313,1.061,4.46,1.43,0.051,2011
134040,148313,0.852,4.263999999999999,1.139,0.087,2012
134052,148313,0.826,5.235,1.056,0.032,2013
134064,148313,0.8540000000000001,5.449,1.099,0.095,2014
134072,148313,0.8059999999999999,5.619,1.0659999999999998,0.07400000000000001,2015
134080,148349,0.653,4.824,0.7440000000000001,0.003,2006
134092,148349,0.659,5.06,0.763,0.071,2007
134104,148349,0.602,4.152,0.71,0.11800000000000001,2008
134116,148349,0.5529999999999999,3.681,0.6659999999999999,0.121,2009
134128,148349,0.662,4.375,0.779,0.095,2010
134140,148349,0.695,5.401,0.82,0.07,2011
134152,148349,0.6629999999999999,4.599,0.777,0.098,2012
134164,148349,0.932,6.732,1.055,0.073,2013
134176,148349,1.1059999999999999,7.148,1.23,0.065,2014
134188,148349,1.0,7.021,1.123,0.055,2015
134197,148350,0.35,12.572000000000001,0.7170000000000001,0.11900000000000001,2007
134209,148350,0.162,-5.54,0.618,-0.091,2008
134221,148350,0.113,9.1,0.584,0.163,2009
134233,148350,0.111,-7.247999999999999,0.6829999999999999,0.092,2010
134245,148350,0.10099999999999999,1.725,0.7070000000000001,0.046,2011
134257,148350,0.09300000000000001,1.0759999999999998,0.6920000000000001,0.043,2012
134269,148350,0.14400000000000002,1.885,0.6920000000000001,0.125,2013
134281,148350,0.15,1.6230000000000002,0.644,0.08900000000000001,2014
134293,148350,0.185,1.4240000000000002,0.65,0.17800000000000002,2015
134298,148356,0.622,5.555,0.9590000000000001,0.064,2011
134310,148356,0.5710000000000001,4.8180000000000005,0.919,0.026000000000000002,2012
134319,148356,0.594,5.761,0.907,0.066,2013
134331,148475,0.248,2.187,0.59,0.091,2006
134335,148475,0.307,3.5180000000000002,0.645,0.086,2007
134347,148476,0.758,4.53,0.892,0.057999999999999996,2006
134359,148476,0.885,4.516,0.9990000000000001,0.096,2007
134371,148476,0.938,4.721,1.068,0.09,2008
134383,148476,0.9420000000000001,4.3919999999999995,1.0759999999999998,0.114,2009
134395,148476,0.9109999999999999,4.053,1.031,0.153,2010
134407,148476,0.903,4.197,1.002,0.122,2011
134413,148476,0.875,4.188,0.981,0.18100000000000002,2012
134425,148531,0.435,8.571,0.6829999999999999,0.027999999999999997,2006
134437,148531,0.442,6.7379999999999995,0.693,0.055,2007
134449,148531,0.442,6.349,0.688,0.035,2008
134461,148531,0.866,8.208,1.222,0.084,2009
134473,148531,0.847,5.365,1.203,0.027999999999999997,2010
134485,148531,0.773,4.658,1.1540000000000001,0.098,2011
134497,148531,0.7340000000000001,4.138,1.068,0.054000000000000006,2012
134509,148531,0.764,4.378,1.031,0.11,2013
134520,148531,0.764,4.685,0.9059999999999999,0.044000000000000004,2014
134532,148650,0.282,2.2880000000000003,0.45,0.158,2006
134544,148650,0.233,2.08,0.40299999999999997,0.22699999999999998,2007
134555,148650,0.23600000000000002,2.516,0.43,0.096,2008
134567,148870,0.37799999999999995,2.773,0.58,0.021,2006
134579,148870,0.514,6.619,0.72,0.17300000000000001,2007
134591,148870,0.574,5.734,0.765,0.024,2008
134593,148870,0.5579999999999999,5.2989999999999995,0.747,0.067,2009
134605,148930,0.247,1.46,0.34299999999999997,0.284,2006
134613,148930,0.26,1.755,0.355,0.17300000000000001,2007
134625,148950,0.142,1.359,0.5720000000000001,0.10400000000000001,2006
134637,148950,0.13,1.117,0.696,0.076,2007
134649,148950,0.127,1.341,0.6759999999999999,0.105,2008
134661,148950,0.11199999999999999,1.619,0.7020000000000001,0.10300000000000001,2009
134673,148950,0.215,1.954,0.6559999999999999,0.085,2010
134685,148950,0.33299999999999996,2.884,0.5760000000000001,0.053,2011
134697,148950,0.342,2.8510000000000004,0.607,0.10400000000000001,2012
134709,148950,0.337,3.072,0.601,0.14300000000000002,2013
134721,148950,0.327,3.389,0.545,0.09,2014
134733,148950,0.428,4.498,0.6509999999999999,0.033,2015
134745,149070,0.0,0.0,0.67,0.13699999999999998,2006
134757,149070,0.005,0.036000000000000004,0.502,0.16899999999999998,2007
134769,149070,0.035,0.474,0.406,0.102,2008
134781,149070,0.073,1.571,0.537,0.040999999999999995,2009
134793,149070,0.078,1.3119999999999998,0.43799999999999994,0.066,2010
134805,149070,0.061,0.946,0.425,0.091,2011
134817,149070,0.057999999999999996,1.137,0.451,0.07,2012
134829,149070,0.065,1.484,0.509,0.07,2013
134841,149070,0.040999999999999995,1.212,0.617,0.039,2014
134853,149070,0.031,1.047,0.722,0.025,2015
134865,149089,0.297,4.289,0.47600000000000003,0.133,2006
134877,149089,0.205,3.951,0.615,0.13,2007
134889,149089,0.6829999999999999,9.367,0.8590000000000001,0.053,2008
134893,149089,0.907,8.856,1.123,0.048,2009
134905,149177,0.956,8.366,1.1079999999999999,0.019,2006
134917,149177,0.958,7.575,1.113,0.068,2007
134929,149177,0.9740000000000001,7.69,1.155,0.046,2008
134941,149177,1.065,10.126,1.264,0.077,2009
134953,149177,1.09,6.93,1.304,0.028999999999999998,2010
134965,149177,1.079,5.747000000000001,1.3119999999999998,0.076,2011
134977,149177,1.058,4.863,1.295,0.052000000000000005,2012
134989,149177,0.899,5.541,0.995,0.085,2013
135001,149177,0.914,5.406000000000001,0.998,0.023,2014
135013,149177,0.8140000000000001,4.869,0.96,0.11800000000000001,2015
135025,149268,0.245,1.107,0.7390000000000001,0.22899999999999998,2006
135037,149268,0.297,1.801,0.631,0.507,2007
135049,149268,0.299,1.5530000000000002,0.625,0.09300000000000001,2008
135061,149268,0.337,-0.738,0.608,0.29,2009
135073,149268,0.344,3.092,0.5820000000000001,0.11,2010
135085,149268,0.381,2.948,0.626,0.166,2011
135097,149268,0.391,2.721,0.6409999999999999,0.182,2012
135102,149268,0.508,2.995,0.648,0.1,2013
135114,149318,0.525,13.370999999999999,0.595,0.02,2006
135126,149318,0.5,3.972,0.6409999999999999,0.08,2007
135138,149318,0.61,5.955,0.742,0.151,2008
135150,149318,0.632,7.597,0.74,0.102,2009
135162,149318,0.44799999999999995,3.9,0.561,0.134,2010
135174,149318,0.456,2.332,0.622,0.24600000000000002,2011
135186,149318,0.6709999999999999,3.512,0.866,0.324,2012
135198,149318,0.7759999999999999,3.832,0.9740000000000001,0.165,2013
135210,149318,0.799,4.093,0.971,0.203,2014
135222,149318,0.858,7.667999999999999,1.003,0.124,2015
135234,149337,0.495,4.841,0.7120000000000001,0.067,2006
135246,149337,0.341,3.051,0.5660000000000001,0.08900000000000001,2007
135258,149337,0.193,2.276,0.473,0.225,2008
135270,149337,0.191,3.0439999999999996,0.633,0.048,2009
135282,149337,0.198,2.694,0.526,0.10099999999999999,2010
135294,149337,0.415,7.345,0.677,0.038,2011
135306,149337,0.289,3.548,0.506,0.073,2012
135318,149337,0.221,2.733,0.478,0.151,2013
135330,149337,0.193,2.51,0.518,0.09,2014
135342,149337,0.19399999999999998,2.3040000000000003,0.531,0.109,2015
135354,149578,0.457,4.712,0.568,0.13699999999999998,2006
135366,149578,0.823,6.519,0.9620000000000001,0.034,2007
135373,149578,0.8640000000000001,6.193,1.001,0.086,2008
135385,149738,0.7659999999999999,10.314,0.8909999999999999,0.052000000000000005,2006
135397,149738,0.8079999999999999,11.619000000000002,0.91,0.02,2007
135409,149738,0.813,15.615,0.9279999999999999,0.027999999999999997,2008
135421,149738,0.838,45.24,0.909,0.003,2009
135432,149738,0.726,12.244000000000002,0.848,0.04,2010
135444,149738,0.647,8.41,0.816,0.013999999999999999,2011
135456,149738,0.557,7.6370000000000005,0.8079999999999999,0.024,2012
135468,149738,0.479,8.576,0.8079999999999999,0.025,2013
135480,149738,0.363,7.367000000000001,0.8109999999999999,0.038,2014
135492,149738,0.33899999999999997,7.795,0.821,0.033,2015
135504,150258,0.353,2.096,0.45799999999999996,0.20600000000000002,2006
135516,150258,0.47700000000000004,3.6830000000000003,0.574,0.205,2007
135528,150258,0.43,3.0260000000000002,0.556,0.19399999999999998,2008
135540,150258,0.41100000000000003,3.429,0.55,0.22399999999999998,2009
135552,150258,0.413,4.395,0.5539999999999999,0.185,2010
135564,150258,0.406,7.89,0.556,0.126,2011
135576,150258,0.387,5.048,0.528,0.06,2012
135588,150258,0.43799999999999994,6.005,0.58,0.099,2013
135600,150258,0.371,4.322,0.539,0.145,2014
135612,150258,0.36200000000000004,5.077,0.525,0.107,2015
135624,150306,0.114,5.329,0.9309999999999999,0.015,2006
135636,150306,0.114,5.398,0.9309999999999999,-0.023,2007
135648,150306,0.191,10.921,0.9279999999999999,0.025,2008
135660,150306,0.239,14.904000000000002,0.9129999999999999,-0.066,2009
135672,150306,0.107,5.607,0.914,-0.027000000000000003,2010
135684,150306,0.10800000000000001,4.323,0.917,-0.068,2011
135696,150306,0.214,7.395,0.9229999999999999,-0.109,2012
135708,150306,0.139,5.35,0.907,-0.105,2013
135720,150306,0.094,4.12,0.905,0.018000000000000002,2014
135732,150306,0.09699999999999999,5.071000000000001,0.912,0.011000000000000001,2015
135744,150699,0.086,0.366,0.374,0.445,2006
135756,150699,0.098,0.556,0.39,0.506,2007
135768,150699,0.087,0.504,0.392,0.474,2008
135780,150699,0.177,-0.353,0.439,0.753,2009
135792,150699,0.09699999999999999,0.33399999999999996,0.397,0.48,2010
135804,150699,0.07400000000000001,0.28800000000000003,0.406,0.647,2011
135816,150699,0.109,0.581,0.446,0.562,2012
135828,150699,0.128,0.626,0.457,0.42100000000000004,2013
135840,150699,0.155,0.7490000000000001,0.47100000000000003,0.41,2014
135852,150699,0.19699999999999998,-0.7609999999999999,0.46799999999999997,0.38299999999999995,2015
135864,151016,0.226,1.087,0.503,0.33,2006
135875,151016,0.287,1.229,0.584,0.299,2007
135887,151404,0.499,6.148,0.614,0.053,2006
135890,151404,0.667,6.013,0.8059999999999999,0.042,2007
135902,151632,0.009000000000000001,0.449,0.096,-0.29,2006
135914,151632,0.061,1.4569999999999999,0.13699999999999998,0.33799999999999997,2007
135926,151632,0.1,0.727,0.25,0.306,2008
135938,151632,0.429,-0.449,0.611,0.355,2009
135950,151632,0.348,2.15,0.47100000000000003,0.171,2010
135962,151632,0.259,1.3769999999999998,0.434,0.37200000000000005,2011
135974,151632,0.297,1.3780000000000001,0.455,0.313,2012
135986,151632,0.259,1.261,0.441,0.419,2013
135998,151632,0.345,2.122,0.494,0.47,2014
136010,151632,0.6809999999999999,-1.436,0.805,0.16,2015
136015,151832,0.335,1.0959999999999999,0.419,0.581,2006
136027,152149,0.011000000000000001,0.077,0.452,0.376,2006
136039,152149,0.035,0.273,0.51,0.23,2007
136051,152149,0.172,1.347,0.5710000000000001,0.233,2008
136063,152149,0.14,1.385,0.557,0.063,2009
136075,152149,0.14300000000000002,1.636,0.5479999999999999,0.221,2010
136087,152149,0.105,0.8590000000000001,0.523,0.205,2011
136099,152149,0.136,2.044,0.58,0.251,2012
136111,152149,0.24600000000000002,2.097,0.6659999999999999,0.302,2013
136123,152149,0.239,4.11,0.7340000000000001,0.09,2014
136135,152149,0.172,1.734,0.764,0.306,2015
136147,153028,0.0,0.0,0.156,1.4169999999999998,2006
136159,153028,0.0,0.0,0.17800000000000002,2.056,2007
136171,153028,0.0,0.0,0.196,0.545,2008
136183,153028,0.0,0.0,0.146,2.0269999999999997,2009
136195,153028,0.0,0.0,0.139,2.081,2010
136207,153028,0.0,0.0,0.14400000000000002,1.508,2011
136219,153028,0.0,0.0,0.154,1.2429999999999999,2012
136226,153028,0.0,0.0,0.165,0.9229999999999999,2013
136238,153668,0.551,5.212000000000001,0.695,0.10099999999999999,2006
136250,153668,0.5579999999999999,4.6160000000000005,0.718,0.098,2007
136262,153668,0.593,5.007,0.7559999999999999,0.094,2008
136274,153668,0.639,5.39,0.813,0.094,2009
136286,153668,0.6659999999999999,3.984,0.852,0.11599999999999999,2010
136298,153668,0.6990000000000001,3.9139999999999997,0.873,0.133,2011
136310,153668,0.748,3.556,0.9329999999999999,0.156,2012
136315,153668,0.645,3.4760000000000004,0.7979999999999999,0.142,2013
136327,154056,0.07400000000000001,0.581,0.35600000000000004,0.225,2006
136339,154056,0.19,1.598,0.456,0.177,2007
136351,154056,0.25,2.522,0.5,0.136,2008
136363,154056,0.294,2.612,0.607,0.075,2009
136375,154056,0.268,2.302,0.604,0.196,2010
136387,154056,0.23399999999999999,1.66,0.524,0.24600000000000002,2011
136399,154056,0.23600000000000002,1.5,0.542,0.23800000000000002,2012
136405,154056,0.242,1.515,0.54,0.109,2013
136409,154357,0.20600000000000002,1.084,0.547,0.36700000000000005,2010
136421,154357,0.22699999999999998,1.1440000000000001,0.547,0.28600000000000003,2011
136433,154357,0.26899999999999996,2.397,0.57,0.316,2012
136445,154357,0.354,2.892,0.622,0.22399999999999998,2013
136457,154357,0.34700000000000003,2.487,0.617,0.217,2014
136469,154357,0.258,-7.001,0.5379999999999999,0.29600000000000004,2015
136481,154755,0.8340000000000001,12.262,0.8490000000000001,-0.051,2006
136493,154755,0.845,14.0,0.8590000000000001,-0.0,2007
136505,154755,0.741,12.532,0.8370000000000001,-0.049,2008
136517,154755,0.626,25.108,0.8320000000000001,0.187,2009
136529,154755,0.406,-15.86,0.815,0.19,2010
136541,154755,0.256,44.083999999999996,0.782,0.040999999999999995,2011
136553,154755,0.16,5.18,0.8059999999999999,0.059000000000000004,2012
136565,154755,0.13699999999999998,4.761,0.818,0.039,2013
136568,154755,0.11599999999999999,3.6060000000000003,0.816,0.036000000000000004,2014
136580,154758,0.066,0.44799999999999995,0.21,0.22399999999999998,2006
136592,154758,0.036000000000000004,0.326,0.18899999999999997,0.204,2007
136604,154758,0.46799999999999997,5.461,0.691,0.05,2008
136616,154758,0.615,4.819,0.8759999999999999,0.038,2009
136628,154758,0.494,2.636,0.8109999999999999,0.19,2010
136640,154758,0.43700000000000006,3.114,0.75,0.14800000000000002,2011
136652,154758,0.37200000000000005,3.554,0.711,0.115,2012
136664,154758,0.307,2.242,0.6779999999999999,0.156,2013
136676,154758,0.289,2.775,0.6970000000000001,0.20199999999999999,2014
136688,154758,0.429,8.105,0.757,0.057999999999999996,2015
136700,155393,0.38299999999999995,1.932,0.55,0.267,2006
136712,155393,0.36700000000000005,2.447,0.531,0.294,2007
136724,155393,0.295,1.278,0.528,0.27,2008
136736,155393,0.251,2.0180000000000002,0.479,0.344,2009
136748,155393,0.171,0.755,0.42700000000000005,0.248,2010
136760,155393,0.196,0.807,0.475,0.47100000000000003,2011
136772,155393,0.21899999999999997,0.992,0.502,0.395,2012
136784,155393,0.282,1.3319999999999999,0.547,0.36700000000000005,2013
136796,155393,0.29100000000000004,1.409,0.561,0.349,2014
136808,155393,0.39299999999999996,-5.885,0.5579999999999999,0.218,2015
