,Model,Independent variable1,Independent variable2,Independent variable3,Independent variable4,Independent variable5,Adjusted R2,Coefficient1,Coefficient2,Coefficient3,Coefficient4,Coefficient5
936,Fixed effect,tropical_storm_death,wildfire_dummy,tropical_storm_dummy,avg_tornado_scale,heat_death,0.06114461731508003,0.041864660448118686,0.030500779217695187,0.00890397341187926,0.01952296673504367,-0.0012449772678970455
937,Fixed effect,tropical_storm_death,wildfire_dummy,tropical_storm_dummy,avg_tornado_scale,winter_storm_count,0.06207625706575215,0.045452727458212466,0.03368411019166357,0.004834510299466334,0.016546085966453322,0.00031022499974029646
938,Fixed effect,tropical_storm_death,wildfire_dummy,tropical_storm_dummy,PerCapitaIncome,GDP_per_capita,0.06091070633532525,0.042143412080427683,0.025962904159229715,0.00756229409667287,6.866733062345077e-06,-8.450167418672297
939,Fixed effect,tropical_storm_death,wildfire_dummy,tropical_storm_dummy,PerCapitaIncome,heat_death,0.06121889211748788,0.044210083488822806,0.028023958687835054,0.005662578420621408,-2.5302913940835345e-06,-0.0015021218708279724
940,Fixed effect,tropical_storm_death,wildfire_dummy,tropical_storm_dummy,PerCapitaIncome,winter_storm_count,0.06210797874653229,0.0475399327723688,0.032001604924460296,0.002360608284170749,-2.003171665129073e-06,0.00032828643518604053
941,Fixed effect,tropical_storm_death,wildfire_dummy,tropical_storm_dummy,GDP_per_capita,heat_death,0.061563496626406256,0.043892820828735274,0.025890855233036022,0.0036820344358683577,-3.2583512024504566,-0.0016089566281897794
942,Fixed effect,tropical_storm_death,wildfire_dummy,tropical_storm_dummy,GDP_per_capita,winter_storm_count,0.0623010025148103,0.04720020194768952,0.03048387047418194,0.0012276778419679083,-2.4747842485363334,0.0003245957450945192
943,Fixed effect,tropical_storm_death,wildfire_dummy,tropical_storm_dummy,heat_death,winter_storm_count,0.062208830369587464,0.047436459185057886,0.032166005099499004,0.0020486094656079878,-0.0009663015316062878,0.00029624237133413017
944,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,flood_count,flood_death,0.061419445305624376,0.037697887752989656,0.03392630931520521,3.838057675544737e-05,0.00010816673639954579,0.006830215332176085
945,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,flood_count,avg_tornado_scale,0.06109507073185383,0.038365417873562506,0.03533330637393473,3.153237684367804e-05,0.00021188239820004598,0.015718955015109816
946,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,flood_count,PerCapitaIncome,0.06116296463523396,0.03904128694977009,0.03350803190839223,4.271846137279471e-05,0.00022988185850497642,-2.0398648586562696e-06
947,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,flood_count,GDP_per_capita,0.06136777035455865,0.0386695041814009,0.03176656957824103,4.3204466813150636e-05,0.00022173184178238072,-2.524261149334659
948,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,flood_count,heat_death,0.06147004834477754,0.039801685707553824,0.033300647007906505,3.8055509196191655e-05,0.00020593455122541122,-0.0012028351929078125
949,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,flood_count,winter_storm_count,0.06216085022812956,0.04381803235315409,0.03506592983227378,3.123023341594472e-05,0.00013858874652717047,0.0002871226651902871
950,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,flood_death,avg_tornado_scale,0.06151183303830443,0.03795299944579804,0.03231270206780902,3.7452211918980865e-05,0.007992640281520686,0.015433964054255123
951,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,flood_death,PerCapitaIncome,0.061588660330009426,0.038725435230031115,0.03016555681555535,4.9302680909677725e-05,0.008406372264253937,-2.047239564805659e-06
952,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,flood_death,GDP_per_capita,0.06180058790592413,0.038267141011476186,0.028561708842847335,4.942367347921522e-05,0.008261624026778632,-2.5484949454221746
953,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,flood_death,heat_death,0.0620125292552175,0.03901598541488762,0.030444481473951453,4.2933730373403905e-05,0.00838355846728846,-0.001316785473936059
954,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,flood_death,winter_storm_count,0.0626000502290347,0.042600962447449,0.033496136608244784,3.35616147117756e-05,0.006740084286159351,0.00028354227489925534
955,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,avg_tornado_scale,PerCapitaIncome,0.06078032082549922,0.04241961903591704,0.02881924113172181,5.0012402165190616e-05,0.01642982525965936,-1.7382632835437154e-06
956,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,avg_tornado_scale,GDP_per_capita,0.061018622269841116,0.04190552104750714,0.027170442629275305,5.065098189728005e-05,0.01611280882137351,-2.417036528111669
957,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,avg_tornado_scale,heat_death,0.06124114016408044,0.042572447998407405,0.02896338835891307,4.3967171371360666e-05,0.017499027463684477,-0.0012775060186851251
958,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,avg_tornado_scale,winter_storm_count,0.062142531117609145,0.04561318839847051,0.03252860181391688,3.2809705363930185e-05,0.015100091968001005,0.00030882282318558837
959,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,PerCapitaIncome,GDP_per_capita,0.06109091042452375,0.04215518433833277,0.024073843371849122,5.3254446383451756e-05,6.5603723579143444e-06,-8.362394457713995
960,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,PerCapitaIncome,heat_death,0.06146333365634382,0.04368237889576649,0.025818063201625253,5.884945213194682e-05,-2.7706879733475265e-06,-0.001538549528525199
961,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,PerCapitaIncome,winter_storm_count,0.062255471601064816,0.04671504022145501,0.030309936196654994,4.465061093216253e-05,-2.1506218517730035e-06,0.0003219716247233595
962,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,GDP_per_capita,heat_death,0.06181887301345612,0.04295433116402772,0.023637523778632423,5.8687099703057926e-05,-3.4300086635856015,-0.0016325085891703507
963,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,GDP_per_capita,winter_storm_count,0.06245130453533987,0.046125414470644666,0.028744911016023264,4.463463877189428e-05,-2.579537450178843,0.00031685059892125214
964,Fixed effect,tropical_storm_death,wildfire_dummy,tornado_injury,heat_death,winter_storm_count,0.06232613161458367,0.046694670545056605,0.03073440648472133,3.965483782038834e-05,-0.0009756400346808196,0.0002899051780021319
965,Fixed effect,tropical_storm_death,wildfire_dummy,flood_count,flood_death,avg_tornado_scale,0.06152194019921842,0.03725141089789522,0.03586907893243616,0.00011307478049889832,0.0066544652960262435,0.015971335626481224
966,Fixed effect,tropical_storm_death,wildfire_dummy,flood_count,flood_death,PerCapitaIncome,0.06156266843717595,0.03809701839889444,0.03456010222656442,0.00013212668952194357,0.006879669207346829,-1.965530032285625e-06
967,Fixed effect,tropical_storm_death,wildfire_dummy,flood_count,flood_death,GDP_per_capita,0.06175726720169472,0.03775533701616159,0.03289682088066799,0.00012523697853018595,0.006834922691821982,-2.4433670576202147
968,Fixed effect,tropical_storm_death,wildfire_dummy,flood_count,flood_death,heat_death,0.06195904473330016,0.03869061879889754,0.03394814237977797,9.854049970488616e-05,0.007281065037812292,-0.0012775106342482884
969,Fixed effect,tropical_storm_death,wildfire_dummy,flood_count,flood_death,winter_storm_count,0.06253424734191182,0.042732404914393896,0.03563647195493997,4.761367520589039e-05,0.006288650890058605,0.00028207970831696603
970,Fixed effect,tropical_storm_death,wildfire_dummy,flood_count,avg_tornado_scale,PerCapitaIncome,0.061224393482403716,0.038704694947130434,0.035772088160353155,0.00023313369614646605,0.015424271533185931,-1.7649253918672276e-06
971,Fixed effect,tropical_storm_death,wildfire_dummy,flood_count,avg_tornado_scale,GDP_per_capita,0.06142347478308885,0.03836481414289535,0.03412939300917962,0.0002263927922345014,0.015305763612759008,-2.319576207807193
972,Fixed effect,tropical_storm_death,wildfire_dummy,flood_count,avg_tornado_scale,heat_death,0.06159265658357038,0.03925494533741092,0.035222112059376816,0.0002072223205209052,0.01663365385456081,-0.0011952471400646615
973,Fixed effect,tropical_storm_death,wildfire_dummy,flood_count,avg_tornado_scale,winter_storm_count,0.06227270154894338,0.04324998340177147,0.036649191779278854,0.0001390215240457554,0.014892319738732784,0.00028506960006201157
974,Fixed effect,tropical_storm_death,wildfire_dummy,flood_count,PerCapitaIncome,GDP_per_capita,0.06142623638955713,0.03896158398841762,0.03137874437543027,0.0002191038693003803,5.504138773719983e-06,-7.316188316259649
