,Model,Independent variable1,Independent variable2,Independent variable3,Independent variable4,Adjusted R2,Coefficient1,Coefficient2,Coefficient3,Coefficient4
503,Fixed effect,tropical_storm_death,PerCapitaIncome,GDP_per_capita,winter_storm_count,0.06203637472798085,0.04728084355696763,6.013293691611734e-06,-8.090973870382747,0.00030300817721373756
504,Fixed effect,tropical_storm_death,PerCapitaIncome,heat_death,winter_storm_count,0.06215245592560159,0.04890432456131071,-2.8912302999718935e-06,-0.0012871885129828715,0.00029163543605361877
505,Fixed effect,tropical_storm_death,GDP_per_capita,heat_death,winter_storm_count,0.06250499454419156,0.04799693925020063,-3.493220400205671,-0.0013827480967997705,0.000282801751580943
506,Fixed effect,tropical_storm_count,wildfire_dummy,wildfire_count,tropical_storm_dummy,0.06043312913874743,0.0009469454205333664,0.030064763103667406,0.00021742008230887935,0.004228807812971912
507,Fixed effect,tropical_storm_count,wildfire_dummy,wildfire_count,tornado_injury,0.0606819672293053,0.0009436958011743918,0.02798650705818739,0.00022572163597483588,5.826124901729508e-05
508,Fixed effect,tropical_storm_count,wildfire_dummy,wildfire_count,flood_count,0.06138094002608008,0.0008044547654504481,0.0365199196500445,0.000268036759804223,0.0002927323479566369
509,Fixed effect,tropical_storm_count,wildfire_dummy,wildfire_count,flood_death,0.06189854816700058,0.0008585611433936862,0.03228955939436996,0.00027548316957837584,0.010174506907478773
510,Fixed effect,tropical_storm_count,wildfire_dummy,wildfire_count,avg_tornado_scale,0.060814360678963175,0.0009629116115915795,0.030724402069698883,0.0002161030458923271,0.021449190610101764
511,Fixed effect,tropical_storm_count,wildfire_dummy,wildfire_count,PerCapitaIncome,0.06056973496598361,0.0009813714379202445,0.029142704125080725,0.00021021125438230724,-1.4876007462600202e-06
512,Fixed effect,tropical_storm_count,wildfire_dummy,wildfire_count,GDP_per_capita,0.06076200858543779,0.0009604759968838445,0.027744984300777726,0.00020409407362023915,-2.1285609699260366
513,Fixed effect,tropical_storm_count,wildfire_dummy,wildfire_count,heat_death,0.06177417370552529,0.000945890688943328,0.027604866564455415,0.0003561855756041874,-0.0020020436861052484
514,Fixed effect,tropical_storm_count,wildfire_dummy,wildfire_count,winter_storm_count,0.061926486961035754,0.001015562780474404,0.03218827838169828,0.0001928084729149611,0.00030146809513475554
515,Fixed effect,tropical_storm_count,wildfire_dummy,tropical_storm_dummy,tornado_injury,0.060052161583016406,0.000973614653527707,0.02925426920255613,-0.003983214983475255,5.183394772106728e-05
516,Fixed effect,tropical_storm_count,wildfire_dummy,tropical_storm_dummy,flood_count,0.06058233173781302,0.0009520888372452988,0.03701970706296155,-0.012832968515026364,0.00026223004467997355
517,Fixed effect,tropical_storm_count,wildfire_dummy,tropical_storm_dummy,flood_death,0.061052576783976686,0.0010024996571985764,0.033306192391364564,-0.013275721275626911,0.009303359507612014
518,Fixed effect,tropical_storm_count,wildfire_dummy,tropical_storm_dummy,avg_tornado_scale,0.06022611846899417,0.0009372732459419859,0.03173364281700857,0.00021660487041444643,0.021064395841889117
519,Fixed effect,tropical_storm_count,wildfire_dummy,tropical_storm_dummy,PerCapitaIncome,0.06001581637451414,0.0009840548075540378,0.03006093900590323,-0.002199785968127816,-1.5877428321907897e-06
520,Fixed effect,tropical_storm_count,wildfire_dummy,tropical_storm_dummy,GDP_per_capita,0.060244576379337667,0.000977117244844573,0.028497181254144383,-0.003447766921545818,-2.303151367084099
521,Fixed effect,tropical_storm_count,wildfire_dummy,tropical_storm_dummy,heat_death,0.06043939654611907,0.0009843614280133572,0.02996468052992321,-0.004179976875788149,-0.0012164352560381348
522,Fixed effect,tropical_storm_count,wildfire_dummy,tropical_storm_dummy,winter_storm_count,0.06151614423120233,0.0011295654704477885,0.03317571217850909,-0.010993863932955206,0.0003213163092294191
523,Fixed effect,tropical_storm_count,wildfire_dummy,tornado_injury,flood_count,0.060607581788117204,0.0007878409359817579,0.034937176567231006,3.6254582205475076e-05,0.0002233041796833122
524,Fixed effect,tropical_storm_count,wildfire_dummy,tornado_injury,flood_death,0.0611052392001219,0.0008123962435845916,0.031732900574887,4.176689396794362e-05,0.008515452323515936
525,Fixed effect,tropical_storm_count,wildfire_dummy,tornado_injury,avg_tornado_scale,0.060355834349329895,0.0009030090959109651,0.03023742197613349,4.161786987582281e-05,0.019347400281671742
526,Fixed effect,tropical_storm_count,wildfire_dummy,tornado_injury,PerCapitaIncome,0.06024466264962436,0.0009027026435718242,0.028053847109412212,5.527507320021201e-05,-1.7539830759679604e-06
527,Fixed effect,tropical_storm_count,wildfire_dummy,tornado_injury,GDP_per_capita,0.06047631390673325,0.0008799451607160057,0.02645979803141612,5.591542977045913e-05,-2.4103835416258876
528,Fixed effect,tropical_storm_count,wildfire_dummy,tornado_injury,heat_death,0.06062222469130174,0.0008862607089678605,0.02826753435374182,5.0040794566663375e-05,-0.0012005789127190918
529,Fixed effect,tropical_storm_count,wildfire_dummy,tornado_injury,winter_storm_count,0.06156665503326486,0.0009587856087146079,0.031815936976907044,3.757295917415714e-05,0.0003042019162920417
530,Fixed effect,tropical_storm_count,wildfire_dummy,flood_count,flood_death,0.06109357533398008,0.0007923315929276824,0.03551333874976016,0.0001162233580949832,0.007174653327476474
531,Fixed effect,tropical_storm_count,wildfire_dummy,flood_count,avg_tornado_scale,0.06078502027518129,0.0007941572027033538,0.036709590482342756,0.0002209575229928706,0.018137771279195605
532,Fixed effect,tropical_storm_count,wildfire_dummy,flood_count,PerCapitaIncome,0.06071828595438866,0.0007867713283286595,0.03561504301093846,0.0002470360769979823,-1.786194925584453e-06
533,Fixed effect,tropical_storm_count,wildfire_dummy,flood_count,GDP_per_capita,0.06091071471401166,0.0007708901860256966,0.03402213321255008,0.00024071218391000766,-2.3167885204285583
534,Fixed effect,tropical_storm_count,wildfire_dummy,flood_count,heat_death,0.06101158537767171,0.0007838753522210178,0.03521564201697923,0.0002242629836525867,-0.001121557154231147
535,Fixed effect,tropical_storm_count,wildfire_dummy,flood_count,winter_storm_count,0.06171425750539017,0.0008885556476954717,0.03646110722760068,0.0001532324658140742,0.0002787544400264118
536,Fixed effect,tropical_storm_count,wildfire_dummy,flood_death,avg_tornado_scale,0.061244900945079284,0.000824902842605141,0.03370600470930768,0.008356165240553833,0.017993057361300642
537,Fixed effect,tropical_storm_count,wildfire_dummy,flood_death,PerCapitaIncome,0.06117602327212612,0.0008274972064611615,0.0321675962127638,0.00890010762935614,-1.7621247284598162e-06
538,Fixed effect,tropical_storm_count,wildfire_dummy,flood_death,GDP_per_capita,0.06137397466286143,0.0008086621989442205,0.03067529325033462,0.00878623451904688,-2.3178210636959395
539,Fixed effect,tropical_storm_count,wildfire_dummy,flood_death,heat_death,0.06159217677201667,0.0008048581080652015,0.03216390160098399,0.008888461592748852,-0.001243658483464259
540,Fixed effect,tropical_storm_count,wildfire_dummy,flood_death,winter_storm_count,0.062210125629687196,0.000888846302799772,0.03472548396588793,0.0072380301223721345,0.00027677452750022273
541,Fixed effect,tropical_storm_count,wildfire_dummy,avg_tornado_scale,PerCapitaIncome,0.060351834378978064,0.0009264021220352543,0.03082800458440574,0.020053276185436647,-1.389387676521149e-06
542,Fixed effect,tropical_storm_count,wildfire_dummy,avg_tornado_scale,GDP_per_capita,0.06056610483990055,0.0009055151549078748,0.029317423568715716,0.01969890681562965,-2.138602487388387
543,Fixed effect,tropical_storm_count,wildfire_dummy,avg_tornado_scale,heat_death,0.060794206596800904,0.0009002333913092831,0.03066067302832352,0.020706833104872677,-0.0011908526553034168
544,Fixed effect,tropical_storm_count,wildfire_dummy,avg_tornado_scale,winter_storm_count,0.061731312998976384,0.0009649272410291282,0.033667821706755426,0.017952814370122357,0.0003020929197399142
545,Fixed effect,tropical_storm_count,wildfire_dummy,PerCapitaIncome,GDP_per_capita,0.06058130373736903,0.0009048224266015888,0.025986882589881778,7.154940879631291e-06,-8.633999714054987
546,Fixed effect,tropical_storm_count,wildfire_dummy,PerCapitaIncome,heat_death,0.06078083279083124,0.000900696948394436,0.028315034721773675,-2.370861816120801e-06,-0.001420688242154719
547,Fixed effect,tropical_storm_count,wildfire_dummy,PerCapitaIncome,winter_storm_count,0.06168155123347807,0.0009754246465389356,0.03205038086720393,-1.841505862412222e-06,0.00031759217819879286
548,Fixed effect,tropical_storm_count,wildfire_dummy,GDP_per_capita,heat_death,0.0611153266510841,0.0008697709863108313,0.026258041416970797,-3.1155108700615233,-0.0015222647943001477
549,Fixed effect,tropical_storm_count,wildfire_dummy,GDP_per_capita,winter_storm_count,0.06186746714133995,0.0009552225086887424,0.030587102320981847,-2.3366025085246895,0.0003134000695245661
550,Fixed effect,tropical_storm_count,wildfire_dummy,heat_death,winter_storm_count,0.06176547638495544,0.0009636055646808625,0.032217757214730615,-0.0008865614442887492,0.0002879189735356161
551,Fixed effect,tropical_storm_count,wildfire_count,tropical_storm_dummy,tornado_injury,0.060182475419121695,0.0009616451354775399,0.00023482830280871354,0.0007528681813126422,6.641557040942207e-05
552,Fixed effect,tropical_storm_count,wildfire_count,tropical_storm_dummy,flood_count,0.06056240556494552,0.000949666749566834,0.00026426231737311626,-0.006441060139344202,0.0002582758116525676
553,Fixed effect,tropical_storm_count,wildfire_count,tropical_storm_dummy,flood_death,0.061255313501933584,0.0009941605460309713,0.000275879019100654,-0.007878327767571369,0.01016239732005868
554,Fixed effect,tropical_storm_count,wildfire_count,tropical_storm_dummy,avg_tornado_scale,0.060220577510105566,0.0009347340830448258,0.00022866185294880876,0.005587511709645111,0.020931771002149564
555,Fixed effect,tropical_storm_count,wildfire_count,tropical_storm_dummy,PerCapitaIncome,0.06002803338495777,0.0009805775077314873,0.00021960145979294562,0.0029270361184495406,-1.6480633637005953e-06
556,Fixed effect,tropical_storm_count,wildfire_count,tropical_storm_dummy,GDP_per_capita,0.06027155550950558,0.0009730076264091296,0.0002109828017841944,0.0014456267999923328,-2.3771031784898016
557,Fixed effect,tropical_storm_count,wildfire_count,tropical_storm_dummy,heat_death,0.061287076587363654,0.0009483881547696114,0.00036958597208633327,0.0025123676987719957,-0.0020639017422237295
558,Fixed effect,tropical_storm_count,wildfire_count,tropical_storm_dummy,winter_storm_count,0.06127440141326901,0.0011245611235333997,0.00019549751384874406,-0.005716994434059755,0.000298006682694456
559,Fixed effect,tropical_storm_count,wildfire_count,tornado_injury,flood_count,0.06077338616425432,0.0008366905517456178,0.00027574365453625024,5.5153755237183324e-05,0.00022893940486160835
560,Fixed effect,tropical_storm_count,wildfire_count,tornado_injury,flood_death,0.06149842744607559,0.0008482626143499417,0.0002918665773145539,5.9552280991762514e-05,0.009618839598464293
561,Fixed effect,tropical_storm_count,wildfire_count,tornado_injury,avg_tornado_scale,0.06046392917624488,0.0009490507784980813,0.0002349254703624323,5.854741283585272e-05,0.018394512381569274
562,Fixed effect,tropical_storm_count,wildfire_count,tornado_injury,PerCapitaIncome,0.06041071972470369,0.0009436259210800398,0.000230717285664446,7.130936839637041e-05,-1.8708076849701668e-06
563,Fixed effect,tropical_storm_count,wildfire_count,tornado_injury,GDP_per_capita,0.06065709364999916,0.0009183379860146912,0.00022331505605920562,7.115149762609705e-05,-2.5170135982806605
564,Fixed effect,tropical_storm_count,wildfire_count,tornado_injury,heat_death,0.061662991493895536,0.0009091675819250038,0.00038362235292478046,7.035514029289701e-05,-0.0020949437449507584
565,Fixed effect,tropical_storm_count,wildfire_count,tornado_injury,winter_storm_count,0.06148687496672933,0.0010010940646632577,0.00021291536263065518,5.470399973100857e-05,0.00028189335136557435
566,Fixed effect,tropical_storm_count,wildfire_count,flood_count,flood_death,0.0613386661764358,0.0008524404422602794,0.00029367244696823616,0.0001108675468544794,0.008406679410848168
567,Fixed effect,tropical_storm_count,wildfire_count,flood_count,avg_tornado_scale,0.06080477673821416,0.0008616984043596001,0.0002671213298011662,0.00022998811226550818,0.017648376674075338
568,Fixed effect,tropical_storm_count,wildfire_count,flood_count,PerCapitaIncome,0.06077963821079646,0.0008499764221953128,0.0002656031813659087,0.00025723784966815534,-1.8960904935228866e-06
569,Fixed effect,tropical_storm_count,wildfire_count,flood_count,GDP_per_capita,0.060992717392709284,0.0008302519132347762,0.00025743226297712915,0.0002509285640934204,-2.442249101241471
570,Fixed effect,tropical_storm_count,wildfire_count,flood_count,heat_death,0.06202622847950645,0.0008166842718726294,0.00041824494194483947,0.0002543830423073366,-0.0020953988485941585
571,Fixed effect,tropical_storm_count,wildfire_count,flood_count,winter_storm_count,0.06154027479561186,0.0009495975298381754,0.0002348798873648137,0.00016275593844377698,0.00025519899054939033
572,Fixed effect,tropical_storm_count,wildfire_count,flood_death,avg_tornado_scale,0.061479466746929945,0.0008805805992119641,0.0002812858006177664,0.009484250101516146,0.017307159683314095
573,Fixed effect,tropical_storm_count,wildfire_count,flood_death,PerCapitaIncome,0.06145473232681331,0.0008787761089454257,0.0002779817220154668,0.010022592397863865,-1.8601768059731217e-06
574,Fixed effect,tropical_storm_count,wildfire_count,flood_death,GDP_per_capita,0.061662515856089506,0.0008572860013838381,0.00027021681660888147,0.009877238733956805,-2.4049414100625497
575,Fixed effect,tropical_storm_count,wildfire_count,flood_death,heat_death,0.06300956080707198,0.0008233742661581788,0.0004527482936922675,0.011060801782796174,-0.0023106774268677093
576,Fixed effect,tropical_storm_count,wildfire_count,flood_death,winter_storm_count,0.06222439867703611,0.0009401147428181219,0.0002554284312319944,0.008354750866574103,0.00024929638254303705
577,Fixed effect,tropical_storm_count,wildfire_count,avg_tornado_scale,PerCapitaIncome,0.060349829897995755,0.0009864589687505916,0.00021981112466553702,0.01967114614422722,-1.483817298021362e-06
578,Fixed effect,tropical_storm_count,wildfire_count,avg_tornado_scale,GDP_per_capita,0.06058609420301242,0.0009619417988580442,0.0002127218418996009,0.019336473615676676,-2.253075741973476
579,Fixed effect,tropical_storm_count,wildfire_count,avg_tornado_scale,heat_death,0.061638435809451164,0.0009461798939226735,0.00036960470177887676,0.020447560450325464,-0.002059794536064634
580,Fixed effect,tropical_storm_count,wildfire_count,avg_tornado_scale,winter_storm_count,0.06152468415600221,0.0010262610699477012,0.00020411788226531064,0.01773783477027976,0.0002830344046918869
581,Fixed effect,tropical_storm_count,wildfire_count,PerCapitaIncome,GDP_per_capita,0.060636765374037394,0.0009542486867775296,0.00019636867968459543,7.376787070767801e-06,-8.923418306109165
582,Fixed effect,tropical_storm_count,wildfire_count,PerCapitaIncome,heat_death,0.06180494823104998,0.00093604905942415,0.00038144607046404906,-2.8914066541519714e-06,-0.0023596535581323157
583,Fixed effect,tropical_storm_count,wildfire_count,PerCapitaIncome,winter_storm_count,0.06150497329628446,0.0010325917860786044,0.0001961676901274523,-1.934904287035517e-06,0.00029956913100122134
584,Fixed effect,tropical_storm_count,wildfire_count,GDP_per_capita,heat_death,0.06219032832995264,0.0009004694477425272,0.00037787079320693003,-3.564270834018956,-0.0024483059205225428
585,Fixed effect,tropical_storm_count,wildfire_count,GDP_per_capita,winter_storm_count,0.06171991584459424,0.0010084740957959474,0.00018938907327452128,-2.4746661246478023,0.0002959322611484427
586,Fixed effect,tropical_storm_count,wildfire_count,heat_death,winter_storm_count,0.06220473830399054,0.0010046133123585985,0.0003260963948559339,-0.0017114270085648677,0.000241207813494073
587,Fixed effect,tropical_storm_count,tropical_storm_dummy,tornado_injury,flood_count,0.05992917561333677,0.000990659349335625,-0.013103195876230688,5.235355693688173e-05,0.00019776058430412646
588,Fixed effect,tropical_storm_count,tropical_storm_dummy,tornado_injury,flood_death,0.060577129136514474,0.0010270991555755447,-0.015948560651900676,5.6236769584104114e-05,0.00878077664414195
589,Fixed effect,tropical_storm_count,tropical_storm_dummy,tornado_injury,avg_tornado_scale,0.059776853642994565,0.0009691594840744921,-0.0030783747550828452,5.200273804660241e-05,0.018097435300478467
590,Fixed effect,tropical_storm_count,tropical_storm_dummy,tornado_injury,PerCapitaIncome,0.059763176838780185,0.0010008906208002592,-0.006372348356460213,6.621997336947828e-05,-1.9918050609114505e-06
591,Fixed effect,tropical_storm_count,tropical_storm_dummy,tornado_injury,GDP_per_capita,0.06006257685459948,0.0009903509539016177,-0.007804400464501054,6.691065311767932e-05,-2.733555097378409
592,Fixed effect,tropical_storm_count,tropical_storm_dummy,tornado_injury,heat_death,0.06014120265480172,0.001003875936872752,-0.007896543200341182,6.0931773685835006e-05,-0.0012638115131617432
593,Fixed effect,tropical_storm_count,tropical_storm_dummy,tornado_injury,winter_storm_count,0.061006110299754,0.0011493696376086088,-0.013594479423413706,5.145208591576661e-05,0.0003054246035223699
594,Fixed effect,tropical_storm_count,tropical_storm_dummy,flood_count,flood_death,0.06040875043492566,0.0010337723501767648,-0.01557850847489062,8.939931915645165e-05,0.007820110107442883
595,Fixed effect,tropical_storm_count,tropical_storm_dummy,flood_count,avg_tornado_scale,0.05997416630872199,0.0009671050235061079,-0.008870906237216154,0.00019219369186246183,0.017343629170092686
596,Fixed effect,tropical_storm_count,tropical_storm_dummy,flood_count,PerCapitaIncome,0.05999819466038814,0.000997632100286284,-0.012965471386729892,0.00022769775738031863,-2.052270626163701e-06
597,Fixed effect,tropical_storm_count,tropical_storm_dummy,flood_count,GDP_per_capita,0.060279704725545336,0.0009878385138531683,-0.014190472084970217,0.00022506317581765653,-2.7255769924066158
598,Fixed effect,tropical_storm_count,tropical_storm_dummy,flood_count,heat_death,0.06031596756602575,0.0010018285638718535,-0.01356298401465979,0.00020394998944945256,-0.0012199130175797
599,Fixed effect,tropical_storm_count,tropical_storm_dummy,flood_count,winter_storm_count,0.060995312917760613,0.0011435793059615454,-0.016235241306684498,0.00013454164922435511,0.00028778778726127143
600,Fixed effect,tropical_storm_count,tropical_storm_dummy,flood_death,avg_tornado_scale,0.060572523615721185,0.0010051207363039184,-0.011426542888913784,0.008505005611012693,0.016730799932768645
601,Fixed effect,tropical_storm_count,tropical_storm_dummy,flood_death,PerCapitaIncome,0.060610808745543476,0.0010393541381519865,-0.014806259468179943,0.0092107149456585,-2.0423128812095135e-06
602,Fixed effect,tropical_storm_count,tropical_storm_dummy,flood_death,GDP_per_capita,0.060890353463164515,0.0010292010964291108,-0.016069444074749556,0.009152357558423292,-2.71513881399349
603,Fixed effect,tropical_storm_count,tropical_storm_dummy,flood_death,heat_death,0.06105444394651216,0.0010406033998733677,-0.016870496791658553,0.00927233216627207,-0.0013427610012006633
604,Fixed effect,tropical_storm_count,tropical_storm_dummy,flood_death,winter_storm_count,0.06161478885179861,0.0011705067971738464,-0.020133694311112938,0.007683629000759391,0.00028347149920534935
605,Fixed effect,tropical_storm_count,tropical_storm_dummy,avg_tornado_scale,PerCapitaIncome,0.059741949898048596,0.0009782612325736466,-0.0012319907161045887,0.019126603365316477,-1.5939851585269566e-06
606,Fixed effect,tropical_storm_count,tropical_storm_dummy,avg_tornado_scale,GDP_per_capita,0.06002090814503869,0.0009694131844761605,-0.002629515350404698,0.018720774231831213,-2.440459576919432
607,Fixed effect,tropical_storm_count,tropical_storm_dummy,avg_tornado_scale,heat_death,0.06019343554469225,0.000976652528436689,-0.0032356231642961014,0.019844062850699264,-0.0012451058243263431
608,Fixed effect,tropical_storm_count,tropical_storm_dummy,avg_tornado_scale,winter_storm_count,0.06104400470329996,0.0011248645654044537,-0.009603996473309121,0.01680670787754122,0.00030245534477561716
609,Fixed effect,tropical_storm_count,tropical_storm_dummy,PerCapitaIncome,GDP_per_capita,0.06016985116453866,0.0009948985686698178,-0.005584524996670857,8.11062213564688e-06,-9.76207457557884
610,Fixed effect,tropical_storm_count,tropical_storm_dummy,PerCapitaIncome,heat_death,0.060289338321983466,0.0010139571782908422,-0.0069494924291832625,-2.627345331430865e-06,-0.0015055521826694744
611,Fixed effect,tropical_storm_count,tropical_storm_dummy,PerCapitaIncome,winter_storm_count,0.06109662234429447,0.0011662717369709348,-0.012693626799205507,-2.1066865993129074e-06,0.00032143871868942075
612,Fixed effect,tropical_storm_count,tropical_storm_dummy,GDP_per_capita,heat_death,0.06071423361591932,0.0010006597927370616,-0.008955085955792046,-3.476546745401863,-0.0016233417696158545
613,Fixed effect,tropical_storm_count,tropical_storm_dummy,GDP_per_capita,winter_storm_count,0.06136006353042367,0.001154962821900626,-0.013891122929512298,-2.717762107225091,0.00031819711022096196
614,Fixed effect,tropical_storm_count,tropical_storm_dummy,heat_death,winter_storm_count,0.06117233643351461,0.0011543474893416005,-0.012673358175693355,-0.000970440986453967,0.00028857751216061734
615,Fixed effect,tropical_storm_count,tornado_injury,flood_count,flood_death,0.06048597305485748,0.0008264138755421341,4.917414376445379e-05,4.948771441155187e-05,0.007459496707542943
616,Fixed effect,tropical_storm_count,tornado_injury,flood_count,avg_tornado_scale,0.06007499057943966,0.0008382528199219404,4.2618181891742944e-05,0.00016165745121598146,0.016359303622192213
617,Fixed effect,tropical_storm_count,tornado_injury,flood_count,PerCapitaIncome,0.060142800610099245,0.000813469509759469,5.390481521852198e-05,0.00018499573297300483,-2.1053096969254055e-06
618,Fixed effect,tropical_storm_count,tornado_injury,flood_count,GDP_per_capita,0.060411950844774465,0.0007909289225527278,5.4084608546306926e-05,0.00017979089499209756,-2.7238314393718137
619,Fixed effect,tropical_storm_count,tornado_injury,flood_count,heat_death,0.06041773635979297,0.0008164343011600073,4.913880355392064e-05,0.00016197660911264653,-0.0011872594757112347
620,Fixed effect,tropical_storm_count,tornado_injury,flood_count,winter_storm_count,0.061017782048391256,0.0009291359818037013,4.271556780640687e-05,9.381642752525181e-05,0.0002743409442991999
621,Fixed effect,tropical_storm_count,tornado_injury,flood_death,avg_tornado_scale,0.0606647265423933,0.0008329834133314191,4.4726171580024316e-05,0.007823102909837197,0.015584866689983103
622,Fixed effect,tropical_storm_count,tornado_injury,flood_death,PerCapitaIncome,0.06075583474313606,0.0008146954847645914,5.6554356614945853e-05,0.008309529778771705,-2.1159729767001277e-06
623,Fixed effect,tropical_storm_count,tornado_injury,flood_death,GDP_per_capita,0.061018553885047955,0.0007909178930337411,5.651161009943333e-05,0.008190193939911326,-2.7163386975115626
624,Fixed effect,tropical_storm_count,tornado_injury,flood_death,heat_death,0.06112192664985194,0.0008009932263000386,5.0423305942355415e-05,0.008297647315286623,-0.0012812393652999441
625,Fixed effect,tropical_storm_count,tornado_injury,flood_death,winter_storm_count,0.06157019392355956,0.0008953746938559577,4.216622188687264e-05,0.006733935893960392,0.0002623275444703924
626,Fixed effect,tropical_storm_count,tornado_injury,avg_tornado_scale,PerCapitaIncome,0.05997678337084489,0.0009090299550984023,5.604517242105227e-05,0.016786992166287533,-1.7763571889711417e-06
627,Fixed effect,tropical_storm_count,tornado_injury,avg_tornado_scale,GDP_per_capita,0.06025882300052554,0.0008826112604868905,5.657602477207206e-05,0.016470687492983867,-2.5503103883969476
628,Fixed effect,tropical_storm_count,tornado_injury,avg_tornado_scale,heat_death,0.06037999531925209,0.0008907251247514068,5.028908427314966e-05,0.017938627065016564,-0.0012307479315297916
629,Fixed effect,tropical_storm_count,tornado_injury,avg_tornado_scale,winter_storm_count,0.061124982285072016,0.000968295940938139,4.05566808426965e-05,0.01567228126244447,0.0002869864079640069
630,Fixed effect,tropical_storm_count,tornado_injury,PerCapitaIncome,GDP_per_capita,0.06040938856345157,0.0008708945926931544,5.7778336473450096e-05,7.475426601661075e-06,-9.277938632551288
631,Fixed effect,tropical_storm_count,tornado_injury,PerCapitaIncome,heat_death,0.06059125928685394,0.0008632196064909708,6.515001696391043e-05,-2.7785081246234645e-06,-0.0014908515220602395
632,Fixed effect,tropical_storm_count,tornado_injury,PerCapitaIncome,winter_storm_count,0.061231341314849086,0.0009571304365755978,5.249877550412479e-05,-2.180916219656166e-06,0.00030065693987135197
633,Fixed effect,tropical_storm_count,tornado_injury,GDP_per_capita,heat_death,0.060999199595037745,0.0008271193942992938,6.481743508271949e-05,-3.530925533910084,-0.0015943852442842751
634,Fixed effect,tropical_storm_count,tornado_injury,GDP_per_capita,winter_storm_count,0.06147993683479669,0.0009319988030914537,5.2378154795160914e-05,-2.725881383689743,0.00029612252941076204
635,Fixed effect,tropical_storm_count,tornado_injury,heat_death,winter_storm_count,0.06127146939224348,0.0009520347947882009,4.764722080346938e-05,-0.000947971662778137,0.00026904751145780283
636,Fixed effect,tropical_storm_count,flood_count,flood_death,avg_tornado_scale,0.06054025560269383,0.0008479626357477479,5.3942264854048916e-05,0.007278853395706464,0.01684429900930612
637,Fixed effect,tropical_storm_count,flood_count,flood_death,PerCapitaIncome,0.06056670333180958,0.0008330038263075734,7.722139412373786e-05,0.007521438424220708,-2.005760965039253e-06
638,Fixed effect,tropical_storm_count,flood_count,flood_death,GDP_per_capita,0.06082381776939083,0.0008111978978889873,7.340128223439664e-05,0.007462013661466196,-2.6271469838309485
639,Fixed effect,tropical_storm_count,flood_count,flood_death,heat_death,0.060945509420366806,0.0008273157972180832,4.528419105911341e-05,0.007924932819918155,-0.00127001549758152
640,Fixed effect,tropical_storm_count,flood_count,flood_death,winter_storm_count,0.06143500739968599,0.0009391970306849555,-7.475285547559198e-06,0.006997660266059612,0.0002704979636508695
641,Fixed effect,tropical_storm_count,flood_count,avg_tornado_scale,PerCapitaIncome,0.060149347528562824,0.0008431470951698703,0.0001868188043736074,0.01645761871790099,-1.7964135157623975e-06
642,Fixed effect,tropical_storm_count,flood_count,avg_tornado_scale,GDP_per_capita,0.060411680410521695,0.0008205595939082895,0.00018305702799207066,0.016254593690134576,-2.507486527410471
643,Fixed effect,tropical_storm_count,flood_count,avg_tornado_scale,heat_death,0.060498498251494226,0.0008366709934524357,0.00016255381056781598,0.017738796330882742,-0.0011823777357524254
644,Fixed effect,tropical_storm_count,flood_count,avg_tornado_scale,winter_storm_count,0.0610980553543351,0.0009457150571350927,9.37599032667558e-05,0.01615275754066995,0.000273670401780264
645,Fixed effect,tropical_storm_count,flood_count,PerCapitaIncome,GDP_per_capita,0.06051494503541155,0.000817055805116285,0.00017551137514439566,6.9807831893558056e-06,-8.790936142183263
646,Fixed effect,tropical_storm_count,flood_count,PerCapitaIncome,heat_death,0.06070329203849412,0.0008052667232171116,0.00019201526048726354,-2.7403788833334678e-06,-0.0014307733554809968
647,Fixed effect,tropical_storm_count,flood_count,PerCapitaIncome,winter_storm_count,0.06117593705043323,0.0009319046794783398,0.00011785319595064584,-2.1262481709955734e-06,0.0002843330816855352
648,Fixed effect,tropical_storm_count,flood_count,GDP_per_capita,heat_death,0.06107877738904388,0.0007755151173393953,0.00018395196256875345,-3.4368173121752363,-0.0015309452381794294
649,Fixed effect,tropical_storm_count,flood_count,GDP_per_capita,winter_storm_count,0.06141413276815666,0.0009101298680205981,0.00011351823585129704,-2.6606494773699945,0.000280845128833229
650,Fixed effect,tropical_storm_count,flood_count,heat_death,winter_storm_count,0.061219755272934884,0.0009306208362364955,0.00010470200687718185,-0.0009334662949320978,0.0002552816977063569
651,Fixed effect,tropical_storm_count,flood_death,avg_tornado_scale,PerCapitaIncome,0.06072492229989401,0.0008504392219057556,0.008213101156085516,0.015966429016812816,-1.799685546225112e-06
652,Fixed effect,tropical_storm_count,flood_death,avg_tornado_scale,GDP_per_capita,0.0609821442222519,0.0008269193136388156,0.00812223442940594,0.01575420354922233,-2.4969832535006153
653,Fixed effect,tropical_storm_count,flood_death,avg_tornado_scale,heat_death,0.06116698230141737,0.0008258510108408609,0.00818206850912011,0.01690214543533885,-0.00127661568382979
654,Fixed effect,tropical_storm_count,flood_death,avg_tornado_scale,winter_storm_count,0.06162538352369662,0.0009148180798705877,0.00661531633672718,0.015093693742419714,0.00026268243726427484
655,Fixed effect,tropical_storm_count,flood_death,PerCapitaIncome,GDP_per_capita,0.061085331051270675,0.0008203916932607348,0.007986751078106178,6.8142568857231e-06,-8.631587219797167
